Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717438744.0768263,273,10.7,28.9,CU_TO_DEV
1717438744.0795474,273,0.0,28.9,CU_TO_DEV
1717438753.9475179,322,4.0,28.8,OCC_TO_CU
1717438753.948156,322,0.0,28.8,OCC_TO_CU
1717438754.0845737,273,11.3,28.9,CU_TO_DEV
1717438754.0853505,273,0.0,28.9,CU_TO_DEV
1717438760.8058214,154,4.5,28.9,OCC_TO_CU
1717438760.8883617,241,21.2,29.0,CU_TO_DEV
1717438760.8884084,241,21.2,29.0,CU_TO_DEV
1717438763.9605932,322,5.5,29.2,OCC_TO_CU
1717438763.9611235,322,0.0,29.2,OCC_TO_CU
1717438764.092788,273,7.7,29.3,CU_TO_DEV
1717438764.0933304,273,0.0,29.3,CU_TO_DEV
1717438773.9747689,322,4.6,28.8,OCC_TO_CU
1717438773.975447,322,100.0,28.8,OCC_TO_CU
1717438774.099326,273,12.2,29.0,CU_TO_DEV
1717438774.099382,273,12.2,29.0,CU_TO_DEV
1717438783.9735868,322,4.8,28.8,OCC_TO_CU
1717438783.9741404,322,0.0,28.8,OCC_TO_CU
1717438784.105248,273,66.7,28.8,CU_TO_DEV
1717438784.1051967,273,66.7,28.8,CU_TO_DEV
1717438794.0028057,322,3.7,28.7,OCC_TO_CU
1717438794.0034633,322,100.0,28.7,OCC_TO_CU
1717438794.110246,273,16.3,28.8,CU_TO_DEV
1717438794.110203,273,16.3,28.8,CU_TO_DEV
1717438804.0285747,322,5.0,28.7,OCC_TO_CU
1717438804.0291047,322,0.0,28.7,OCC_TO_CU
1717438804.1153872,273,14.7,28.8,CU_TO_DEV
1717438804.115463,273,14.7,28.8,CU_TO_DEV
1717438810.88357,154,4.1,28.8,OCC_TO_CU
1717438810.9201138,241,35.7,28.9,CU_TO_DEV
1717438810.9198818,241,35.7,28.9,CU_TO_DEV
1717438814.0274985,322,6.3,28.6,OCC_TO_CU
1717438814.0280125,322,0.0,28.6,OCC_TO_CU
1717438814.122472,273,13.5,28.7,CU_TO_DEV
1717438814.1224313,273,13.5,28.7,CU_TO_DEV
1717438824.027608,322,3.6,28.6,OCC_TO_CU
1717438824.0284584,322,0.0,28.6,OCC_TO_CU
1717438824.1274664,273,13.2,28.7,CU_TO_DEV
1717438824.1280582,273,0.0,28.7,CU_TO_DEV
1717438834.0351586,322,3.9,28.7,OCC_TO_CU
1717438834.0358396,322,100.0,28.7,OCC_TO_CU
1717438834.1325026,273,18.4,28.8,CU_TO_DEV
1717438834.1350985,273,0.0,28.8,CU_TO_DEV
1717438844.0690637,322,3.8,28.7,OCC_TO_CU
1717438844.0697203,322,0.0,28.7,OCC_TO_CU
1717438844.1397164,273,22.2,28.8,CU_TO_DEV
1717438844.1397617,273,22.2,28.8,CU_TO_DEV
1717438854.0713427,322,4.1,29.0,OCC_TO_CU
1717438854.072125,322,0.0,29.0,OCC_TO_CU
1717438854.1449687,273,25.0,29.1,CU_TO_DEV
1717438854.1462686,273,0.0,29.1,CU_TO_DEV
1717438860.958561,154,5.5,28.9,OCC_TO_CU
1717438861.1489751,241,8.0,29.0,CU_TO_DEV
1717438861.1501648,241,0.0,29.0,CU_TO_DEV
1717438864.0741835,322,2.8,28.8,OCC_TO_CU
1717438864.0751832,322,0.0,28.8,OCC_TO_CU
1717438864.1509845,273,17.9,28.9,CU_TO_DEV
1717438864.151741,273,0.0,28.9,CU_TO_DEV
1717438874.076352,322,4.6,28.8,OCC_TO_CU
1717438874.0770295,322,0.0,28.8,OCC_TO_CU
1717438874.1570132,273,13.3,28.9,CU_TO_DEV
1717438874.1571095,273,13.3,28.9,CU_TO_DEV
1717438884.0987597,322,4.9,28.8,OCC_TO_CU
1717438884.1000345,322,0.0,28.8,OCC_TO_CU
1717438884.1625018,273,20.8,28.8,CU_TO_DEV
1717438884.1625402,273,20.8,28.8,CU_TO_DEV
1717438894.1338887,322,3.3,28.8,OCC_TO_CU
1717438894.1345718,322,0.0,28.8,OCC_TO_CU
1717438894.1678987,273,46.2,28.9,CU_TO_DEV
1717438894.1678398,273,46.2,28.9,CU_TO_DEV
1717438904.1249943,322,5.1,28.7,OCC_TO_CU
1717438904.1255403,322,0.0,28.7,OCC_TO_CU
1717438904.1737692,273,22.2,28.8,CU_TO_DEV
1717438904.1738102,273,22.2,28.8,CU_TO_DEV
1717438910.815782,154,4.0,28.9,OCC_TO_CU
1717438910.9775167,241,66.7,28.9,CU_TO_DEV
1717438910.97789,241,0.0,28.9,CU_TO_DEV
1717438914.1224773,322,2.8,28.8,OCC_TO_CU
1717438914.1235185,322,0.0,28.8,OCC_TO_CU
1717438914.1796558,273,19.0,28.8,CU_TO_DEV
1717438914.1800213,273,0.0,28.8,CU_TO_DEV
1717438924.1316638,322,3.6,28.7,OCC_TO_CU
1717438924.132323,322,0.0,28.7,OCC_TO_CU
1717438924.185338,273,28.6,28.9,CU_TO_DEV
1717438924.1852946,273,28.6,28.9,CU_TO_DEV
1717438934.146498,322,3.4,28.8,OCC_TO_CU
1717438934.1472507,322,0.0,28.8,OCC_TO_CU
1717438934.1911433,273,33.3,28.9,CU_TO_DEV
1717438934.191774,273,0.0,28.9,CU_TO_DEV
1717438944.17986,322,4.3,28.8,OCC_TO_CU
1717438944.1804886,322,0.0,28.8,OCC_TO_CU
1717438944.1970966,273,55.6,28.8,CU_TO_DEV
1717438944.1977742,273,0.0,28.8,CU_TO_DEV
1717438954.1775763,322,4.5,28.7,OCC_TO_CU
1717438954.1782386,322,0.0,28.7,OCC_TO_CU
1717438954.2036843,273,100.0,28.8,CU_TO_DEV
1717438954.2031126,273,44.4,28.8,CU_TO_DEV
1717438960.8935575,154,4.7,28.9,OCC_TO_CU
1717438961.0074937,241,20.8,29.0,CU_TO_DEV
1717438961.0074468,241,20.8,29.0,CU_TO_DEV
1717438964.181491,322,3.2,28.8,OCC_TO_CU
1717438964.1821082,322,0.0,28.8,OCC_TO_CU
1717438964.2100816,273,53.8,28.9,CU_TO_DEV
1717438964.210029,273,53.8,28.9,CU_TO_DEV
1717438974.2128422,322,3.7,28.8,OCC_TO_CU
1717438974.213855,322,0.0,28.8,OCC_TO_CU
1717438974.2171597,273,0.0,28.8,CU_TO_DEV
1717438974.2171953,273,0.0,28.8,CU_TO_DEV
1717438984.205038,322,3.7,28.9,OCC_TO_CU
1717438984.2056162,322,0.0,28.9,OCC_TO_CU
1717438984.2220845,273,40.0,28.9,CU_TO_DEV
1717438984.2221675,273,40.0,28.9,CU_TO_DEV
1717438994.2364433,322,5.3,28.8,OCC_TO_CU
1717438994.2373009,322,0.0,28.8,OCC_TO_CU
1717438994.4275157,273,14.3,28.9,CU_TO_DEV
1717438994.4274075,273,14.3,28.9,CU_TO_DEV
1717439004.2581594,322,4.2,28.7,OCC_TO_CU
1717439004.2594838,322,0.0,28.7,OCC_TO_CU
1717439004.4328763,273,18.1,28.8,CU_TO_DEV
1717439004.433229,273,0.0,28.8,CU_TO_DEV
1717439011.1769476,154,4.6,28.8,OCC_TO_CU
1717439011.236732,241,29.2,28.9,CU_TO_DEV
1717439011.236813,241,29.2,28.9,CU_TO_DEV
1717439014.2540119,322,3.4,28.8,OCC_TO_CU
1717439014.2547019,322,0.0,28.8,OCC_TO_CU
1717439014.438941,273,13.9,28.9,CU_TO_DEV
1717439014.4390304,273,13.9,28.9,CU_TO_DEV
1717439024.262809,322,3.7,28.8,OCC_TO_CU
1717439024.2634797,322,100.0,28.8,OCC_TO_CU
1717439024.444348,273,16.4,28.9,CU_TO_DEV
1717439024.4446135,273,0.0,28.9,CU_TO_DEV
1717439034.2797394,322,3.9,28.8,OCC_TO_CU
1717439034.2803903,322,0.0,28.8,OCC_TO_CU
1717439034.4499028,273,68.6,28.9,CU_TO_DEV
1717439034.4500344,273,68.6,28.9,CU_TO_DEV
1717439044.2889047,322,4.3,28.7,OCC_TO_CU
1717439044.2895706,322,0.0,28.7,OCC_TO_CU
1717439044.4549336,273,15.2,28.8,CU_TO_DEV
1717439044.4553869,273,0.0,28.8,CU_TO_DEV
1717439054.294911,322,3.8,28.7,OCC_TO_CU
1717439054.2984738,322,50.0,28.7,OCC_TO_CU
1717439054.4600296,273,18.5,28.9,CU_TO_DEV
1717439054.460388,273,0.0,28.9,CU_TO_DEV
1717439061.253677,154,4.8,28.9,OCC_TO_CU
1717439061.266317,241,40.0,28.9,CU_TO_DEV
1717439061.2660644,241,40.0,28.9,CU_TO_DEV
1717439064.3052979,322,3.7,28.8,OCC_TO_CU
1717439064.31635,322,40.0,28.8,OCC_TO_CU
1717439064.4697907,273,29.0,28.9,CU_TO_DEV
1717439064.4701834,273,0.0,28.9,CU_TO_DEV
1717439074.3180997,322,4.5,28.8,OCC_TO_CU
1717439074.3189437,322,0.0,28.8,OCC_TO_CU
1717439074.4766648,273,21.9,28.9,CU_TO_DEV
1717439074.4771862,273,0.0,28.9,CU_TO_DEV
1717439084.318652,322,4.0,28.8,OCC_TO_CU
1717439084.3194702,322,100.0,28.8,OCC_TO_CU
1717439084.4827359,273,77.3,28.9,CU_TO_DEV
1717439084.483431,273,100.0,28.9,CU_TO_DEV
1717439094.3244243,322,4.5,28.7,OCC_TO_CU
1717439094.3253791,322,0.0,28.7,OCC_TO_CU
1717439094.489661,273,24.6,28.8,CU_TO_DEV
1717439094.4901779,273,0.0,28.8,CU_TO_DEV
1717439104.3507707,322,3.8,28.7,OCC_TO_CU
