Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717446511.495543,232,3.4,13.4,DEV_TO_OCC
1717446511.4964106,232,0.0,13.4,DEV_TO_OCC
1717446512.417196,232,4.0,13.4,DEV_TO_OCC
1717446512.4184127,232,0.0,13.4,DEV_TO_OCC
1717446513.338973,232,2.8,13.4,DEV_TO_OCC
1717446513.3399284,232,50.0,13.4,DEV_TO_OCC
1717446514.2000065,232,4.5,13.4,DEV_TO_OCC
1717446514.3665028,232,28.0,13.4,DEV_TO_OCC
1717446515.489458,232,4.4,13.4,DEV_TO_OCC
1717446515.490486,232,0.0,13.4,DEV_TO_OCC
1717446516.308295,232,5.6,13.4,DEV_TO_OCC
1717446516.3293247,232,12.5,13.4,DEV_TO_OCC
1717446517.3324842,232,3.2,13.3,DEV_TO_OCC
1717446517.3334744,232,0.0,13.3,DEV_TO_OCC
1717446518.254094,232,4.0,13.3,DEV_TO_OCC
1717446518.3334801,232,9.3,13.3,DEV_TO_OCC
1717446518.3368099,170,50.0,13.3,OCC_TO_CU_UPDATE
1717446518.3376667,170,0.0,13.3,OCC_TO_CU_UPDATE
1717446518.459732,338,10.9,13.3,OCC_TO_CU
1717446518.4606318,338,0.0,13.3,OCC_TO_CU
1717446518.4615219,338,0.0,13.3,OCC_TO_CU
1717446518.46244,338,0.0,13.3,OCC_TO_CU
1717446519.487328,232,5.3,13.3,DEV_TO_OCC
1717446519.487682,232,0.0,13.3,DEV_TO_OCC
1717446520.4062395,232,3.4,13.3,DEV_TO_OCC
1717446520.4070635,232,0.0,13.3,DEV_TO_OCC
1717446521.3260224,232,3.3,13.3,DEV_TO_OCC
1717446521.33276,232,40.0,13.3,DEV_TO_OCC
1717446522.2479162,232,4.3,13.3,DEV_TO_OCC
1717446522.3333979,232,7.9,13.3,DEV_TO_OCC
1717446523.4796603,232,3.1,13.3,DEV_TO_OCC
1717446523.4806483,232,0.0,13.3,DEV_TO_OCC
1717446524.4002466,232,4.3,13.3,DEV_TO_OCC
1717446524.401422,232,0.0,13.3,DEV_TO_OCC
1717446525.319792,232,4.9,13.3,DEV_TO_OCC
1717446525.342631,232,18.5,13.3,DEV_TO_OCC
1717446526.2415168,232,3.2,13.3,DEV_TO_OCC
1717446526.335946,232,9.6,13.3,DEV_TO_OCC
1717446527.4707382,232,3.3,13.3,DEV_TO_OCC
1717446527.47197,232,50.0,13.3,DEV_TO_OCC
1717446528.3921583,232,3.5,13.3,DEV_TO_OCC
1717446528.393114,232,0.0,13.3,DEV_TO_OCC
1717446528.4717147,338,11.5,13.3,OCC_TO_CU
1717446528.4728596,338,0.0,13.3,OCC_TO_CU
1717446528.4739392,338,0.0,13.3,OCC_TO_CU
1717446528.475119,338,0.0,13.3,OCC_TO_CU
1717446529.3154745,232,5.7,13.3,DEV_TO_OCC
1717446529.3383074,232,11.5,13.3,DEV_TO_OCC
1717446530.235334,232,4.4,13.3,DEV_TO_OCC
1717446530.439858,232,8.1,13.3,DEV_TO_OCC
1717446531.2248204,232,4.0,13.3,DEV_TO_OCC
1717446531.4254344,232,6.2,13.3,DEV_TO_OCC
1717446532.3858726,232,3.1,13.3,DEV_TO_OCC
1717446532.3868268,232,0.0,13.3,DEV_TO_OCC
1717446533.3074083,232,3.6,13.3,DEV_TO_OCC
1717446533.3411179,232,14.3,13.3,DEV_TO_OCC
1717446534.2287545,232,2.7,13.3,DEV_TO_OCC
1717446534.4334965,232,4.9,13.3,DEV_TO_OCC
1717446535.4577608,232,3.7,13.3,DEV_TO_OCC
1717446535.4586465,232,0.0,13.3,DEV_TO_OCC
1717446536.379732,232,3.5,13.4,DEV_TO_OCC
1717446536.3807518,232,0.0,13.4,DEV_TO_OCC
1717446537.3010573,232,3.6,13.4,DEV_TO_OCC
1717446537.3558788,232,7.7,13.4,DEV_TO_OCC
1717446538.4835155,338,5.7,13.4,OCC_TO_CU
1717446538.4840388,338,0.0,13.4,OCC_TO_CU
1717446538.4844325,338,0.0,13.4,OCC_TO_CU
1717446538.4847875,338,0.0,13.4,OCC_TO_CU
1717446538.514047,232,65.6,13.4,DEV_TO_OCC
1717446538.5156813,232,83.3,13.4,DEV_TO_OCC
1717446539.451543,232,4.0,13.4,DEV_TO_OCC
1717446539.4524744,232,0.0,13.4,DEV_TO_OCC
1717446540.3730888,232,4.8,13.3,DEV_TO_OCC
1717446540.3740687,232,0.0,13.3,DEV_TO_OCC
1717446541.296485,232,3.4,13.3,DEV_TO_OCC
1717446541.356746,232,14.3,13.3,DEV_TO_OCC
1717446542.524011,232,2.8,13.3,DEV_TO_OCC
1717446542.5249572,232,0.0,13.3,DEV_TO_OCC
1717446543.4453778,232,6.3,13.3,DEV_TO_OCC
1717446543.4463391,232,0.0,13.3,DEV_TO_OCC
1717446544.366889,232,3.6,13.3,DEV_TO_OCC
1717446544.367992,232,66.7,13.3,DEV_TO_OCC
1717446545.2883668,232,6.2,13.3,DEV_TO_OCC
1717446545.3619528,232,9.1,13.3,DEV_TO_OCC
1717446546.226872,232,3.2,13.3,DEV_TO_OCC
1717446546.4147618,232,6.2,13.3,DEV_TO_OCC
1717446547.4391425,232,2.7,13.3,DEV_TO_OCC
1717446547.4401293,232,50.0,13.3,DEV_TO_OCC
1717446548.3622456,232,3.3,13.3,DEV_TO_OCC
1717446548.3631518,232,0.0,13.3,DEV_TO_OCC
1717446548.4917233,338,8.4,13.3,OCC_TO_CU
1717446548.492588,338,0.0,13.3,OCC_TO_CU
1717446548.493476,338,0.0,13.3,OCC_TO_CU
1717446548.4943137,338,0.0,13.3,OCC_TO_CU
1717446549.2836924,232,5.9,13.3,DEV_TO_OCC
1717446549.3542857,232,8.1,13.3,DEV_TO_OCC
1717446550.5114431,232,4.4,13.3,DEV_TO_OCC
1717446550.5124304,232,0.0,13.3,DEV_TO_OCC
1717446551.4558346,232,3.4,13.3,DEV_TO_OCC
1717446551.45687,232,0.0,13.3,DEV_TO_OCC
1717446552.3562353,232,2.9,13.3,DEV_TO_OCC
1717446552.3593717,232,25.0,13.3,DEV_TO_OCC
1717446553.2757492,232,3.5,13.3,DEV_TO_OCC
1717446553.3597424,232,7.9,13.3,DEV_TO_OCC
1717446554.5063925,232,3.2,13.3,DEV_TO_OCC
1717446554.5074992,232,100.0,13.3,DEV_TO_OCC
1717446555.4265976,232,3.6,13.4,DEV_TO_OCC
1717446555.427621,232,50.0,13.4,DEV_TO_OCC
1717446556.3480573,232,3.4,13.4,DEV_TO_OCC
1717446556.358815,232,54.5,13.4,DEV_TO_OCC
1717446557.2694182,232,5.6,13.3,DEV_TO_OCC
1717446557.3597407,232,9.9,13.3,DEV_TO_OCC
1717446558.5003726,232,3.4,13.3,DEV_TO_OCC
1717446558.5013044,232,0.0,13.3,DEV_TO_OCC
1717446558.5036929,338,66.7,13.3,OCC_TO_CU
1717446558.5046682,338,0.0,13.3,OCC_TO_CU
1717446558.5057297,338,0.0,13.3,OCC_TO_CU
1717446558.5066953,338,0.0,13.3,OCC_TO_CU
1717446559.240892,232,4.7,13.3,DEV_TO_OCC
1717446559.4215882,232,6.4,13.3,DEV_TO_OCC
1717446560.3432667,232,4.4,13.3,DEV_TO_OCC
1717446560.3635185,232,23.1,13.3,DEV_TO_OCC
1717446561.2632675,232,3.5,13.3,DEV_TO_OCC
1717446561.3651454,232,6.7,13.3,DEV_TO_OCC
1717446562.4921021,232,3.0,13.3,DEV_TO_OCC
1717446562.4932446,232,0.0,13.3,DEV_TO_OCC
1717446563.4136717,232,3.5,13.3,DEV_TO_OCC
1717446563.4146485,232,0.0,13.3,DEV_TO_OCC
1717446564.3354967,232,4.0,13.3,DEV_TO_OCC
1717446564.3643394,232,12.1,13.3,DEV_TO_OCC
1717446565.5642724,232,4.2,13.3,DEV_TO_OCC
1717446565.5655017,232,0.0,13.3,DEV_TO_OCC
1717446566.48752,232,3.4,13.3,DEV_TO_OCC
1717446566.488436,232,0.0,13.3,DEV_TO_OCC
1717446567.509703,232,2.8,13.3,DEV_TO_OCC
1717446567.5106773,232,0.0,13.3,DEV_TO_OCC
1717446568.328915,232,3.3,13.3,DEV_TO_OCC
1717446568.3690019,232,12.5,13.3,DEV_TO_OCC
1717446568.3721516,170,60.0,13.3,OCC_TO_CU_UPDATE
1717446568.3730018,170,0.0,13.3,OCC_TO_CU_UPDATE
1717446568.5175226,338,15.1,13.3,OCC_TO_CU
1717446568.518544,338,0.0,13.3,OCC_TO_CU
1717446568.519643,338,66.7,13.3,OCC_TO_CU
1717446568.5206387,338,0.0,13.3,OCC_TO_CU
1717446569.3641996,232,9.4,13.3,DEV_TO_OCC
1717446569.3679688,232,0.0,13.3,DEV_TO_OCC
1717446570.2753398,232,4.7,13.3,DEV_TO_OCC
1717446570.3682535,232,12.5,13.3,DEV_TO_OCC
1717446571.2993448,232,4.5,13.3,DEV_TO_OCC
1717446571.3705425,232,9.3,13.3,DEV_TO_OCC
1717446572.322446,232,3.2,13.3,DEV_TO_OCC
1717446572.377482,232,10.4,13.3,DEV_TO_OCC
1717446573.553206,232,6.4,13.3,DEV_TO_OCC
1717446573.5540874,232,0.0,13.3,DEV_TO_OCC
1717446574.4749644,232,3.4,13.3,DEV_TO_OCC
1717446574.476021,232,66.7,13.3,DEV_TO_OCC
1717446575.3950162,232,3.9,13.3,DEV_TO_OCC
1717446575.3960485,232,0.0,13.3,DEV_TO_OCC
1717446576.3163114,232,3.3,13.3,DEV_TO_OCC
1717446576.383258,232,12.0,13.3,DEV_TO_OCC
1717446577.3403778,232,3.0,13.3,DEV_TO_OCC
1717446577.3746984,232,16.7,13.3,DEV_TO_OCC
1717446578.4671974,232,3.9,13.3,DEV_TO_OCC
1717446578.4682388,232,0.0,13.3,DEV_TO_OCC
1717446578.5278115,338,17.1,13.3,OCC_TO_CU
1717446578.5289,338,0.0,13.3,OCC_TO_CU
1717446578.5297644,338,0.0,13.3,OCC_TO_CU
1717446578.5306182,338,0.0,13.3,OCC_TO_CU
1717446579.4908051,232,4.8,13.3,DEV_TO_OCC
1717446579.4920297,232,50.0,13.3,DEV_TO_OCC
1717446580.3097885,232,4.5,13.3,DEV_TO_OCC
1717446580.3753927,232,8.7,13.3,DEV_TO_OCC
1717446581.5391338,232,4.7,13.3,DEV_TO_OCC
1717446581.5401862,232,50.0,13.3,DEV_TO_OCC
1717446582.4646776,232,2.8,13.3,DEV_TO_OCC
1717446582.4657254,232,0.0,13.3,DEV_TO_OCC
1717446583.3821445,232,3.6,13.3,DEV_TO_OCC
1717446583.3830395,232,0.0,13.3,DEV_TO_OCC
1717446584.303742,232,3.6,13.3,DEV_TO_OCC
1717446584.3804016,232,5.5,13.3,DEV_TO_OCC
1717446585.5329971,232,4.3,13.3,DEV_TO_OCC
1717446585.5339358,232,0.0,13.3,DEV_TO_OCC
1717446586.4543545,232,3.5,13.3,DEV_TO_OCC
1717446586.4554467,232,100.0,13.3,DEV_TO_OCC
1717446587.3762643,232,2.7,13.3,DEV_TO_OCC
1717446587.3800704,232,0.0,13.3,DEV_TO_OCC
1717446588.297621,232,4.3,13.3,DEV_TO_OCC
1717446588.3817925,232,9.7,13.3,DEV_TO_OCC
1717446588.5418622,338,7.3,13.3,OCC_TO_CU
1717446588.5429122,338,0.0,13.3,OCC_TO_CU
1717446588.5438364,338,100.0,13.3,OCC_TO_CU
1717446588.5448246,338,0.0,13.3,OCC_TO_CU
1717446589.5315866,232,5.0,13.3,DEV_TO_OCC
1717446589.532632,232,0.0,13.3,DEV_TO_OCC
1717446590.4479754,232,4.9,13.3,DEV_TO_OCC
1717446590.4490004,232,0.0,13.3,DEV_TO_OCC
1717446591.3971539,232,3.5,13.3,DEV_TO_OCC
1717446591.4075298,232,28.6,13.3,DEV_TO_OCC
1717446592.2649395,232,3.4,13.3,DEV_TO_OCC
1717446592.4957786,232,5.1,13.3,DEV_TO_OCC
1717446593.5201569,232,3.3,13.3,DEV_TO_OCC
1717446593.5211053,232,0.0,13.3,DEV_TO_OCC
1717446594.339235,232,4.0,13.3,DEV_TO_OCC
1717446594.3937116,232,9.4,13.3,DEV_TO_OCC
1717446595.3656769,232,4.3,13.3,DEV_TO_OCC
1717446595.3871047,232,76.7,13.3,DEV_TO_OCC
1717446596.284995,232,3.9,13.3,DEV_TO_OCC
1717446596.4893408,232,6.5,13.3,DEV_TO_OCC
1717446597.5144312,232,2.5,13.3,DEV_TO_OCC
1717446597.5155106,232,50.0,13.3,DEV_TO_OCC
1717446598.4357944,232,3.2,13.3,DEV_TO_OCC
