Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717439594.9109251,322,5.2,47.5,OCC_TO_CU
1717439594.9115713,322,0.0,47.5,OCC_TO_CU
1717439594.9135592,273,0.0,47.5,CU_TO_DEV
1717439594.9179218,273,50.0,47.5,CU_TO_DEV
1717439604.9230485,322,5.1,47.4,OCC_TO_CU
1717439604.9237063,322,0.0,47.4,OCC_TO_CU
1717439604.9246047,273,0.0,47.4,CU_TO_DEV
1717439605.1231172,273,11.4,47.6,CU_TO_DEV
1717439611.4540334,154,4.2,47.5,OCC_TO_CU
1717439611.5267985,241,24.1,47.7,CU_TO_DEV
1717439611.5290534,241,0.0,47.7,CU_TO_DEV
1717439614.9267719,322,6.8,47.5,OCC_TO_CU
1717439614.928023,322,0.0,47.5,OCC_TO_CU
1717439614.9292235,273,0.0,47.5,CU_TO_DEV
1717439614.9313903,273,0.0,47.5,CU_TO_DEV
1717439624.9434154,322,3.9,47.4,OCC_TO_CU
1717439624.944073,322,0.0,47.4,OCC_TO_CU
1717439625.135684,273,10.5,47.6,CU_TO_DEV
1717439625.1411881,273,0.0,47.6,CU_TO_DEV
1717439634.9487832,322,5.2,47.4,OCC_TO_CU
1717439634.9641702,322,33.3,47.4,OCC_TO_CU
1717439635.1418283,273,11.6,47.6,CU_TO_DEV
1717439635.147166,273,0.0,47.6,CU_TO_DEV
1717439644.969431,322,3.9,47.4,OCC_TO_CU
1717439644.9702177,322,0.0,47.4,OCC_TO_CU
1717439645.1494045,273,11.3,47.6,CU_TO_DEV
1717439645.1529307,273,0.0,47.6,CU_TO_DEV
1717439654.9876516,322,4.1,47.5,OCC_TO_CU
1717439654.9883242,322,0.0,47.5,OCC_TO_CU
1717439655.1562881,273,13.2,47.7,CU_TO_DEV
1717439655.157557,273,0.0,47.7,CU_TO_DEV
1717439661.5282543,154,3.9,47.7,OCC_TO_CU
1717439661.5604517,241,41.7,47.7,CU_TO_DEV
1717439661.5607169,241,50.0,47.7,CU_TO_DEV
1717439665.0203245,322,4.7,47.7,OCC_TO_CU
1717439665.0209866,322,0.0,47.7,OCC_TO_CU
1717439665.1631148,273,10.9,47.8,CU_TO_DEV
1717439665.163606,273,0.0,47.8,CU_TO_DEV
1717439675.007006,322,4.0,47.7,OCC_TO_CU
1717439675.0076828,322,0.0,47.7,OCC_TO_CU
1717439675.1684878,273,11.1,47.9,CU_TO_DEV
1717439675.1692808,273,0.0,47.9,CU_TO_DEV
1717439685.018111,322,6.2,47.5,OCC_TO_CU
1717439685.0187707,322,0.0,47.5,OCC_TO_CU
1717439685.1780457,273,72.3,47.6,CU_TO_DEV
1717439685.179099,273,0.0,47.6,CU_TO_DEV
1717439695.0394745,322,3.8,47.4,OCC_TO_CU
1717439695.04011,322,0.0,47.4,OCC_TO_CU
1717439695.1828034,273,10.9,47.7,CU_TO_DEV
1717439695.183132,273,0.0,47.7,CU_TO_DEV
1717439705.038179,322,4.4,47.5,OCC_TO_CU
1717439705.0445254,322,0.0,47.5,OCC_TO_CU
1717439705.1885755,273,21.1,47.7,CU_TO_DEV
1717439705.188531,273,21.1,47.7,CU_TO_DEV
1717439711.6024144,154,4.5,47.6,OCC_TO_CU
1717439711.7924466,241,63.2,47.9,CU_TO_DEV
1717439711.7931674,241,100.0,47.9,CU_TO_DEV
1717439715.0474484,322,4.1,47.6,OCC_TO_CU
1717439715.0595202,322,40.0,47.6,OCC_TO_CU
1717439715.1949806,273,16.4,47.7,CU_TO_DEV
1717439715.1950192,273,16.4,47.7,CU_TO_DEV
1717439725.0680745,322,5.5,47.5,OCC_TO_CU
1717439725.06874,322,0.0,47.5,OCC_TO_CU
1717439725.201349,273,11.5,47.7,CU_TO_DEV
1717439725.201669,273,0.0,47.7,CU_TO_DEV
1717439735.0758688,322,3.8,47.5,OCC_TO_CU
1717439735.0764985,322,0.0,47.5,OCC_TO_CU
1717439735.2095697,273,15.1,47.7,CU_TO_DEV
1717439735.2095256,273,15.1,47.7,CU_TO_DEV
1717439745.0892198,322,4.2,47.5,OCC_TO_CU
1717439745.0900095,322,0.0,47.5,OCC_TO_CU
1717439745.215002,273,12.8,47.7,CU_TO_DEV
1717439745.2152612,273,0.0,47.7,CU_TO_DEV
1717439755.0990355,322,4.2,47.7,OCC_TO_CU
1717439755.0996695,322,0.0,47.7,OCC_TO_CU
1717439755.2210686,273,18.4,47.8,CU_TO_DEV
1717439755.2215557,273,0.0,47.8,CU_TO_DEV
1717439761.8071434,154,5.2,47.7,OCC_TO_CU
1717439761.827917,241,100.0,47.7,CU_TO_DEV
1717439761.8298259,241,100.0,47.7,CU_TO_DEV
1717439765.1144269,322,4.5,47.6,OCC_TO_CU
1717439765.114943,322,0.0,47.6,OCC_TO_CU
1717439765.2358944,273,10.6,47.8,CU_TO_DEV
1717439765.2444897,273,0.0,47.8,CU_TO_DEV
1717439775.1371422,322,4.9,47.5,OCC_TO_CU
1717439775.1378233,322,0.0,47.5,OCC_TO_CU
1717439775.2410147,273,23.8,47.7,CU_TO_DEV
1717439775.2490003,273,25.0,47.7,CU_TO_DEV
1717439785.1450133,322,3.9,47.5,OCC_TO_CU
1717439785.145824,322,0.0,47.5,OCC_TO_CU
1717439785.246179,273,15.8,47.7,CU_TO_DEV
1717439785.2547333,273,0.0,47.7,CU_TO_DEV
1717439795.15035,322,4.1,47.6,OCC_TO_CU
1717439795.15099,322,0.0,47.6,OCC_TO_CU
1717439795.2528615,273,23.8,47.8,CU_TO_DEV
1717439795.259654,273,0.0,47.8,CU_TO_DEV
1717439805.178452,322,4.1,47.7,OCC_TO_CU
1717439805.179099,322,0.0,47.7,OCC_TO_CU
1717439805.2610598,273,90.6,47.9,CU_TO_DEV
1717439805.2669234,273,100.0,47.9,CU_TO_DEV
1717439811.7676823,154,4.6,47.7,OCC_TO_CU
1717439811.8684773,241,95.0,47.8,CU_TO_DEV
1717439811.874002,241,100.0,47.9,CU_TO_DEV
1717439815.1763828,322,4.9,47.6,OCC_TO_CU
1717439815.1770208,322,0.0,47.6,OCC_TO_CU
1717439815.2714164,273,13.9,47.8,CU_TO_DEV
1717439815.279112,273,50.0,47.8,CU_TO_DEV
1717439825.187895,322,5.4,47.5,OCC_TO_CU
1717439825.1890724,322,50.0,47.5,OCC_TO_CU
1717439825.277735,273,20.6,47.7,CU_TO_DEV
1717439825.2847285,273,33.3,47.7,CU_TO_DEV
1717439835.205447,322,4.1,47.5,OCC_TO_CU
1717439835.2061172,322,0.0,47.5,OCC_TO_CU
1717439835.2834575,273,23.3,47.7,CU_TO_DEV
1717439835.2902303,273,0.0,47.7,CU_TO_DEV
1717439845.2274475,322,4.8,47.4,OCC_TO_CU
1717439845.2388968,322,50.0,47.5,OCC_TO_CU
1717439845.2895126,273,47.6,47.7,CU_TO_DEV
1717439845.298526,273,33.3,47.7,CU_TO_DEV
1717439855.231103,322,4.1,47.5,OCC_TO_CU
1717439855.2317472,322,0.0,47.5,OCC_TO_CU
1717439855.2949495,273,29.2,47.7,CU_TO_DEV
1717439855.306336,273,20.0,47.7,CU_TO_DEV
1717439861.818368,154,6.6,47.6,OCC_TO_CU
1717439861.9020486,241,29.4,47.8,CU_TO_DEV
1717439861.9102583,241,50.0,47.8,CU_TO_DEV
1717439865.2250571,322,3.1,47.6,OCC_TO_CU
1717439865.225569,322,0.0,47.6,OCC_TO_CU
1717439865.304334,273,13.3,47.7,CU_TO_DEV
1717439865.3122828,273,0.0,47.7,CU_TO_DEV
1717439875.2552564,322,3.9,47.5,OCC_TO_CU
1717439875.2560394,322,0.0,47.5,OCC_TO_CU
1717439875.3107145,273,25.0,47.7,CU_TO_DEV
1717439875.3182037,273,33.3,47.7,CU_TO_DEV
1717439885.264349,322,3.8,47.6,OCC_TO_CU
1717439885.2650511,322,100.0,47.6,OCC_TO_CU
1717439885.3165324,273,22.2,47.8,CU_TO_DEV
1717439885.3245614,273,50.0,47.8,CU_TO_DEV
1717439895.2737498,322,3.7,47.6,OCC_TO_CU
1717439895.2906184,322,57.1,47.6,OCC_TO_CU
1717439895.326099,273,60.0,47.8,CU_TO_DEV
1717439895.3305812,273,0.0,47.8,CU_TO_DEV
1717439905.2831817,322,4.0,47.7,OCC_TO_CU
1717439905.2931118,322,40.0,47.7,OCC_TO_CU
1717439905.3317819,273,57.1,47.9,CU_TO_DEV
1717439905.3357847,273,0.0,47.9,CU_TO_DEV
1717439911.9011853,154,7.2,47.7,OCC_TO_CU
1717439911.9388764,241,62.5,47.8,CU_TO_DEV
1717439911.9434729,241,50.0,47.8,CU_TO_DEV
1717439915.2992892,322,3.5,47.6,OCC_TO_CU
1717439915.3000433,322,0.0,47.6,OCC_TO_CU
1717439915.341384,273,31.2,47.7,CU_TO_DEV
1717439915.3464017,273,0.0,47.7,CU_TO_DEV
1717439925.308214,322,5.6,47.4,OCC_TO_CU
1717439925.3089776,322,100.0,47.4,OCC_TO_CU
1717439925.3476565,273,33.3,47.6,CU_TO_DEV
1717439925.3551807,273,0.0,47.6,CU_TO_DEV
1717439935.3414943,322,4.0,47.4,OCC_TO_CU
1717439935.3423414,322,0.0,47.4,OCC_TO_CU
1717439935.3573925,273,50.0,47.4,CU_TO_DEV
1717439935.3607163,273,50.0,47.5,CU_TO_DEV
1717439945.3581526,322,4.3,47.5,OCC_TO_CU
1717439945.3589683,322,0.0,47.5,OCC_TO_CU
1717439945.367929,273,0.0,47.5,CU_TO_DEV
1717439945.3686252,273,100.0,47.5,CU_TO_DEV
1717439955.3466864,322,5.9,47.5,OCC_TO_CU
1717439955.354148,322,25.0,47.5,OCC_TO_CU
1717439955.379798,273,54.5,47.6,CU_TO_DEV
1717439955.380223,273,0.0,47.6,CU_TO_DEV
1717439961.9675126,154,4.2,47.6,OCC_TO_CU
1717439961.9840403,241,60.0,47.6,CU_TO_DEV
1717439961.9848554,241,100.0,47.6,CU_TO_DEV
1717439965.3600874,322,4.4,47.6,OCC_TO_CU
1717439965.3610654,322,66.7,47.6,OCC_TO_CU
1717439965.386629,273,25.0,47.6,CU_TO_DEV
1717439965.3892553,273,100.0,47.6,CU_TO_DEV
1717439975.3776565,322,3.9,47.6,OCC_TO_CU
1717439975.3785553,322,0.0,47.6,OCC_TO_CU
1717439975.3928974,273,42.9,47.6,CU_TO_DEV
1717439975.3945117,273,0.0,47.6,CU_TO_DEV
1717439985.3930924,322,4.3,47.6,OCC_TO_CU
1717439985.3938982,322,0.0,47.6,OCC_TO_CU
1717439985.4022686,273,33.3,47.6,CU_TO_DEV
1717439985.4034495,273,0.0,47.6,CU_TO_DEV
1717439995.4075093,322,4.1,47.7,OCC_TO_CU
1717439995.4082665,322,0.0,47.7,OCC_TO_CU
1717439995.6076534,273,11.1,47.9,CU_TO_DEV
1717439995.608085,273,0.0,47.9,CU_TO_DEV
1717440005.4341872,322,4.8,47.6,OCC_TO_CU
1717440005.440772,322,33.3,47.6,OCC_TO_CU
1717440005.6157875,273,20.0,47.8,CU_TO_DEV
1717440005.6162922,273,0.0,47.8,CU_TO_DEV
1717440011.9450662,154,5.2,47.6,OCC_TO_CU
1717440012.0231254,241,86.7,47.7,CU_TO_DEV
1717440012.0245106,241,0.0,47.7,CU_TO_DEV
1717440015.4319656,322,5.7,47.6,OCC_TO_CU
1717440015.4324493,322,0.0,47.6,OCC_TO_CU
1717440015.6259127,273,6.6,47.7,CU_TO_DEV
1717440015.6273994,273,0.0,47.7,CU_TO_DEV
1717440025.4405246,322,3.8,47.5,OCC_TO_CU
1717440025.452621,322,50.0,47.5,OCC_TO_CU
1717440025.6310802,273,18.6,47.7,CU_TO_DEV
1717440025.6331093,273,0.0,47.7,CU_TO_DEV
1717440035.4491792,322,4.3,47.5,OCC_TO_CU
1717440035.4502554,322,0.0,47.5,OCC_TO_CU
1717440035.6362166,273,9.7,47.8,CU_TO_DEV
1717440035.6380894,273,50.0,47.8,CU_TO_DEV
1717440045.4663846,322,5.6,47.6,OCC_TO_CU
1717440045.4684153,322,0.0,47.6,OCC_TO_CU
1717440045.6427817,273,10.0,47.8,CU_TO_DEV
1717440045.6431904,273,0.0,47.8,CU_TO_DEV
1717440055.4828074,322,3.9,47.5,OCC_TO_CU
1717440055.4834518,322,0.0,47.5,OCC_TO_CU
1717440055.6481843,273,60.0,47.7,CU_TO_DEV
1717440055.6486871,273,100.0,47.7,CU_TO_DEV
1717440062.0210197,154,4.1,47.6,OCC_TO_CU
1717440062.0522215,241,63.6,47.7,CU_TO_DEV
1717440062.052295,241,63.6,47.7,CU_TO_DEV
1717440065.499021,322,3.7,47.5,OCC_TO_CU
1717440065.5384107,322,33.3,47.7,OCC_TO_CU
1717440065.655125,273,13.0,47.7,CU_TO_DEV
1717440065.6551604,273,13.0,47.7,CU_TO_DEV
1717440075.511644,322,4.0,47.6,OCC_TO_CU
1717440075.5122619,322,0.0,47.6,OCC_TO_CU
1717440075.6608028,273,16.7,47.8,CU_TO_DEV
1717440075.660845,273,16.7,47.8,CU_TO_DEV
1717440085.5155659,322,3.6,47.6,OCC_TO_CU
1717440085.5355427,322,50.0,47.7,OCC_TO_CU
1717440085.6662328,273,15.4,47.8,CU_TO_DEV
1717440085.6661854,273,15.4,47.8,CU_TO_DEV
1717440095.5311165,322,5.8,47.5,OCC_TO_CU
1717440095.5317848,322,0.0,47.5,OCC_TO_CU
1717440095.6754334,273,14.0,47.7,CU_TO_DEV
1717440095.6759577,273,0.0,47.7,CU_TO_DEV
1717440105.5457063,322,4.0,47.5,OCC_TO_CU
1717440105.546335,322,0.0,47.5,OCC_TO_CU
1717440105.6806488,273,13.2,47.7,CU_TO_DEV
1717440105.6808608,273,13.2,47.7,CU_TO_DEV
1717440111.974668,154,4.0,47.7,OCC_TO_CU
1717440112.0856755,241,97.7,47.8,CU_TO_DEV
1717440112.0856109,241,97.7,47.8,CU_TO_DEV
1717440115.5572414,322,5.2,47.6,OCC_TO_CU
1717440115.5578635,322,0.0,47.6,OCC_TO_CU
1717440115.6878545,273,9.8,47.7,CU_TO_DEV
1717440115.6882687,273,0.0,47.7,CU_TO_DEV
1717440125.5623157,322,3.8,47.3,OCC_TO_CU
1717440125.5630808,322,0.0,47.3,OCC_TO_CU
1717440125.6936414,273,18.5,47.6,CU_TO_DEV
1717440125.694105,273,0.0,47.6,CU_TO_DEV
1717440135.5858097,322,4.0,47.4,OCC_TO_CU
1717440135.5864534,322,0.0,47.4,OCC_TO_CU
1717440135.6987743,273,16.3,47.6,CU_TO_DEV
1717440135.6988354,273,16.3,47.6,CU_TO_DEV
1717440145.609246,322,4.9,47.3,OCC_TO_CU
1717440145.6098952,322,0.0,47.3,OCC_TO_CU
1717440145.706371,273,21.1,47.6,CU_TO_DEV
1717440145.707055,273,0.0,47.6,CU_TO_DEV
1717440155.6094563,322,3.9,47.4,OCC_TO_CU
1717440155.6107428,322,0.0,47.4,OCC_TO_CU
1717440155.7113307,273,21.4,47.6,CU_TO_DEV
1717440155.7122133,273,0.0,47.6,CU_TO_DEV
1717440162.0087893,154,4.8,47.5,OCC_TO_CU
1717440162.1160328,241,35.0,47.7,CU_TO_DEV
1717440162.1162012,241,35.0,47.7,CU_TO_DEV
1717440165.671651,322,3.4,47.5,OCC_TO_CU
1717440165.6723592,322,0.0,47.5,OCC_TO_CU
1717440165.7184668,273,30.0,47.7,CU_TO_DEV
1717440165.718334,273,30.0,47.7,CU_TO_DEV
1717440175.6502573,322,4.7,47.4,OCC_TO_CU
1717440175.651064,322,0.0,47.4,OCC_TO_CU
1717440175.725641,273,92.9,47.6,CU_TO_DEV
1717440175.7263594,273,0.0,47.6,CU_TO_DEV
1717440185.6401532,322,5.2,47.3,OCC_TO_CU
1717440185.6406898,322,100.0,47.3,OCC_TO_CU
1717440185.734905,273,16.2,47.5,CU_TO_DEV
1717440185.7349453,273,16.2,47.5,CU_TO_DEV
1717440195.6573586,322,3.9,47.3,OCC_TO_CU
1717440195.6580338,322,0.0,47.3,OCC_TO_CU
1717440195.7414646,273,24.2,47.5,CU_TO_DEV
1717440195.741536,273,24.2,47.5,CU_TO_DEV
1717440205.6840637,322,4.1,47.3,OCC_TO_CU
1717440205.6846976,322,100.0,47.3,OCC_TO_CU
1717440205.7489972,273,28.0,47.5,CU_TO_DEV
1717440205.7491627,273,28.0,47.5,CU_TO_DEV
1717440212.044268,154,4.2,47.5,OCC_TO_CU
1717440212.1569767,241,97.8,47.5,CU_TO_DEV
1717440212.1578467,241,0.0,47.5,CU_TO_DEV
1717440215.6815114,322,4.8,47.4,OCC_TO_CU
1717440215.682775,322,0.0,47.4,OCC_TO_CU
1717440215.7595284,273,14.3,47.5,CU_TO_DEV
1717440215.759633,273,14.3,47.5,CU_TO_DEV
1717440225.6892881,322,3.6,47.3,OCC_TO_CU
1717440225.6899607,322,0.0,47.3,OCC_TO_CU
1717440225.764986,273,26.7,47.5,CU_TO_DEV
1717440225.7651043,273,26.7,47.5,CU_TO_DEV
1717440235.7189908,322,5.2,47.3,OCC_TO_CU
1717440235.7196186,322,0.0,47.3,OCC_TO_CU
1717440235.7714362,273,30.0,47.5,CU_TO_DEV
1717440235.7713845,273,30.0,47.5,CU_TO_DEV
1717440245.721187,322,4.2,47.3,OCC_TO_CU
1717440245.7274327,322,0.0,47.3,OCC_TO_CU
1717440245.7773182,273,52.4,47.5,CU_TO_DEV
1717440245.7779875,273,0.0,47.5,CU_TO_DEV
1717440255.7353008,322,4.9,47.3,OCC_TO_CU
1717440255.7358205,322,0.0,47.3,OCC_TO_CU
1717440255.7827823,273,31.6,47.5,CU_TO_DEV
1717440255.78579,273,0.0,47.5,CU_TO_DEV
1717440262.1164017,154,4.4,47.4,OCC_TO_CU
1717440262.1873336,241,40.0,47.6,CU_TO_DEV
1717440262.1889448,241,0.0,47.6,CU_TO_DEV
1717440265.7470584,322,2.8,47.4,OCC_TO_CU
1717440265.7476172,322,0.0,47.4,OCC_TO_CU
1717440265.7909677,273,36.8,47.5,CU_TO_DEV
1717440265.7908719,273,36.8,47.5,CU_TO_DEV
1717440275.7639017,322,5.5,47.3,OCC_TO_CU
1717440275.7644181,322,0.0,47.3,OCC_TO_CU
1717440275.7983732,273,40.0,47.5,CU_TO_DEV
1717440275.7983003,273,40.0,47.5,CU_TO_DEV
1717440285.7710743,322,4.0,47.4,OCC_TO_CU
1717440285.7721393,322,0.0,47.4,OCC_TO_CU
1717440285.8039742,273,50.0,47.5,CU_TO_DEV
1717440285.8051345,273,0.0,47.5,CU_TO_DEV
1717440295.7890766,322,4.0,47.4,OCC_TO_CU
1717440295.7898145,322,0.0,47.4,OCC_TO_CU
1717440295.810724,273,50.0,47.5,CU_TO_DEV
1717440295.811393,273,0.0,47.5,CU_TO_DEV
1717440305.797308,322,4.5,47.4,OCC_TO_CU
1717440305.798574,322,0.0,47.4,OCC_TO_CU
1717440305.8163161,273,50.0,47.4,CU_TO_DEV
1717440305.8167477,273,100.0,47.4,CU_TO_DEV
1717440312.191169,154,4.8,47.5,OCC_TO_CU
1717440312.2211568,241,66.7,47.6,CU_TO_DEV
1717440312.2220027,241,0.0,47.6,CU_TO_DEV
1717440315.8143277,322,7.0,47.4,OCC_TO_CU
1717440315.8148863,322,0.0,47.4,OCC_TO_CU
1717440315.8251467,273,50.0,47.4,CU_TO_DEV
1717440315.8248787,273,50.0,47.4,CU_TO_DEV
1717440325.8225365,322,4.6,47.3,OCC_TO_CU
1717440325.8231997,322,0.0,47.3,OCC_TO_CU
1717440325.830378,273,0.0,47.3,CU_TO_DEV
1717440325.8305624,273,0.0,47.3,CU_TO_DEV
1717440335.8364642,322,4.1,47.3,OCC_TO_CU
1717440335.842628,322,33.3,47.3,OCC_TO_CU
1717440336.0360448,273,19.0,47.5,CU_TO_DEV
1717440336.036505,273,0.0,47.5,CU_TO_DEV
1717440345.8560185,322,4.7,47.3,OCC_TO_CU
1717440345.856686,322,100.0,47.3,OCC_TO_CU
1717440346.0417316,273,10.8,47.5,CU_TO_DEV
1717440346.0418847,273,10.8,47.5,CU_TO_DEV
1717440355.8541412,322,4.4,47.3,OCC_TO_CU
1717440355.854962,322,0.0,47.3,OCC_TO_CU
1717440356.0478222,273,12.7,47.5,CU_TO_DEV
1717440356.0477555,273,12.7,47.5,CU_TO_DEV
1717440362.260154,154,4.8,47.4,OCC_TO_CU
1717440362.4517868,241,14.3,47.6,CU_TO_DEV
1717440362.4528599,241,0.0,47.6,CU_TO_DEV
1717440365.8612385,322,7.6,47.4,OCC_TO_CU
1717440365.8617792,322,0.0,47.4,OCC_TO_CU
1717440366.0556843,273,7.8,47.5,CU_TO_DEV
1717440366.055782,273,7.8,47.5,CU_TO_DEV
1717440375.8685129,322,4.0,47.3,OCC_TO_CU
1717440375.8691642,322,0.0,47.3,OCC_TO_CU
1717440376.0638978,273,9.2,47.6,CU_TO_DEV
1717440376.0643675,273,0.0,47.6,CU_TO_DEV
1717440385.8846316,322,4.3,47.4,OCC_TO_CU
1717440385.8853106,322,0.0,47.4,OCC_TO_CU
1717440386.069294,273,8.5,47.6,CU_TO_DEV
1717440386.0691788,273,8.5,47.6,CU_TO_DEV
1717440395.916978,322,4.1,47.4,OCC_TO_CU
1717440395.9180307,322,0.0,47.4,OCC_TO_CU
1717440396.0749698,273,11.5,47.7,CU_TO_DEV
1717440396.0747633,273,11.5,47.7,CU_TO_DEV
1717440405.9073603,322,4.0,47.5,OCC_TO_CU
1717440405.9080973,322,0.0,47.5,OCC_TO_CU
1717440406.0810678,273,11.6,47.8,CU_TO_DEV
1717440406.0809996,273,11.6,47.8,CU_TO_DEV
1717440412.231195,154,6.7,47.5,OCC_TO_CU
1717440412.2853537,241,43.5,47.7,CU_TO_DEV
1717440412.2862198,241,0.0,47.7,CU_TO_DEV
1717440415.9140313,322,5.7,47.4,OCC_TO_CU
1717440415.9146986,322,0.0,47.4,OCC_TO_CU
1717440416.0883832,273,59.4,47.6,CU_TO_DEV
1717440416.0897615,273,100.0,47.6,CU_TO_DEV
1717440425.939443,322,4.4,47.2,OCC_TO_CU
1717440425.9400723,322,0.0,47.2,OCC_TO_CU
1717440426.0955238,273,11.5,47.4,CU_TO_DEV
1717440426.095997,273,0.0,47.4,CU_TO_DEV
1717440435.9471176,322,3.8,47.2,OCC_TO_CU
1717440435.9478555,322,0.0,47.2,OCC_TO_CU
1717440436.1008189,273,13.1,47.4,CU_TO_DEV
1717440436.1007767,273,13.1,47.4,CU_TO_DEV
1717440445.9585228,322,3.6,47.2,OCC_TO_CU
1717440445.9590356,322,0.0,47.2,OCC_TO_CU
1717440446.106221,273,13.3,47.5,CU_TO_DEV
1717440446.106584,273,0.0,47.5,CU_TO_DEV
1717440455.972426,322,3.6,47.3,OCC_TO_CU
1717440456.0004544,322,41.7,47.4,OCC_TO_CU
1717440456.1116986,273,24.4,47.5,CU_TO_DEV
1717440456.1115203,273,24.4,47.5,CU_TO_DEV
1717440462.3054671,154,6.2,47.4,OCC_TO_CU
1717440462.315351,241,50.0,47.4,CU_TO_DEV
1717440462.3167472,241,100.0,47.4,CU_TO_DEV
1717440465.9912667,322,4.2,47.4,OCC_TO_CU
1717440465.9918954,322,0.0,47.4,OCC_TO_CU
1717440466.118348,273,15.4,47.5,CU_TO_DEV
1717440466.1192765,273,0.0,47.5,CU_TO_DEV
1717440475.993071,322,4.4,47.4,OCC_TO_CU
1717440475.993697,322,0.0,47.4,OCC_TO_CU
1717440476.1270263,273,13.2,47.6,CU_TO_DEV
1717440476.1272748,273,0.0,47.6,CU_TO_DEV
1717440486.0076787,322,4.2,47.4,OCC_TO_CU
1717440486.0087638,322,0.0,47.4,OCC_TO_CU
1717440486.13309,273,18.0,47.6,CU_TO_DEV
1717440486.1330423,273,18.0,47.6,CU_TO_DEV
1717440496.022033,322,4.4,47.5,OCC_TO_CU
1717440496.0230966,322,0.0,47.5,OCC_TO_CU
