Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717485828.9194782,322,3.5,45.7,OCC_TO_CU
1717485828.9679923,322,84.2,45.7,OCC_TO_CU
1717485829.0784411,273,70.5,45.7,CU_TO_DEV
1717485829.0805893,273,0.0,45.7,CU_TO_DEV
1717485838.9299755,322,4.1,45.5,OCC_TO_CU
1717485838.9313047,322,0.0,45.5,OCC_TO_CU
1717485839.0858083,273,5.1,45.6,CU_TO_DEV
1717485839.0858414,273,5.1,45.6,CU_TO_DEV
1717485848.9393682,322,3.8,45.6,OCC_TO_CU
1717485848.9426794,322,0.0,45.6,OCC_TO_CU
1717485849.0920234,273,10.2,45.7,CU_TO_DEV
1717485849.0919757,273,10.2,45.7,CU_TO_DEV
1717485858.963545,322,4.6,45.5,OCC_TO_CU
1717485858.9642746,322,0.0,45.5,OCC_TO_CU
1717485859.1005788,273,14.3,45.7,CU_TO_DEV
1717485859.1044512,273,0.0,45.7,CU_TO_DEV
1717485868.9780688,322,4.1,45.6,OCC_TO_CU
1717485868.9791713,322,0.0,45.6,OCC_TO_CU
1717485869.107314,273,90.0,45.6,CU_TO_DEV
1717485869.111619,273,66.7,45.6,CU_TO_DEV
1717485878.9947183,322,3.4,45.5,OCC_TO_CU
1717485878.9954588,322,0.0,45.5,OCC_TO_CU
1717485879.1133685,273,16.7,45.6,CU_TO_DEV
1717485879.1192331,273,0.0,45.6,CU_TO_DEV
1717485889.0028596,322,3.7,45.6,OCC_TO_CU
1717485889.0036583,322,0.0,45.6,OCC_TO_CU
1717485889.120429,273,18.8,45.7,CU_TO_DEV
1717485889.125784,273,33.3,45.7,CU_TO_DEV
1717485899.0154335,322,3.8,45.6,OCC_TO_CU
1717485899.016107,322,0.0,45.6,OCC_TO_CU
1717485899.1265311,273,14.0,45.7,CU_TO_DEV
1717485899.1330907,273,0.0,45.7,CU_TO_DEV
1717485909.024257,322,4.4,45.6,OCC_TO_CU
1717485909.0449133,322,37.5,45.6,OCC_TO_CU
1717485909.1316793,273,24.2,45.7,CU_TO_DEV
1717485909.1395562,273,0.0,45.7,CU_TO_DEV
1717485919.039791,322,3.8,45.7,OCC_TO_CU
1717485919.041436,322,50.0,45.7,OCC_TO_CU
1717485919.1410234,273,92.3,45.8,CU_TO_DEV
1717485919.1494067,273,100.0,45.7,CU_TO_DEV
1717485929.0405295,322,3.2,45.6,OCC_TO_CU
1717485929.0416489,322,100.0,45.6,OCC_TO_CU
1717485929.1455152,273,14.6,45.7,CU_TO_DEV
1717485929.1562757,273,25.0,45.7,CU_TO_DEV
1717485939.0369232,322,3.6,45.6,OCC_TO_CU
1717485939.0375514,322,0.0,45.6,OCC_TO_CU
1717485939.150055,273,13.6,45.7,CU_TO_DEV
1717485939.1603994,273,0.0,45.7,CU_TO_DEV
1717485949.046131,322,4.7,45.6,OCC_TO_CU
1717485949.0475216,322,0.0,45.6,OCC_TO_CU
1717485949.1576858,273,15.9,45.8,CU_TO_DEV
1717485949.1696277,273,20.0,45.8,CU_TO_DEV
1717485959.0693913,322,3.9,45.6,OCC_TO_CU
1717485959.069924,322,0.0,45.6,OCC_TO_CU
1717485959.1655743,273,13.2,45.7,CU_TO_DEV
1717485959.1775966,273,25.0,45.7,CU_TO_DEV
1717485969.0808184,322,3.5,45.6,OCC_TO_CU
1717485969.0976577,322,50.0,45.6,OCC_TO_CU
1717485969.1729324,273,31.0,45.7,CU_TO_DEV
1717485969.181645,273,25.0,45.7,CU_TO_DEV
1717485979.0957074,322,5.4,45.7,OCC_TO_CU
1717485979.0964649,322,0.0,45.7,OCC_TO_CU
1717485979.1787708,273,41.7,45.9,CU_TO_DEV
1717485979.1889088,273,50.0,45.9,CU_TO_DEV
1717485989.094278,322,3.2,45.6,OCC_TO_CU
1717485989.095156,322,0.0,45.6,OCC_TO_CU
1717485989.183966,273,14.7,45.7,CU_TO_DEV
1717485989.193686,273,25.0,45.7,CU_TO_DEV
1717485999.0976493,322,4.5,45.6,OCC_TO_CU
1717485999.0982761,322,0.0,45.6,OCC_TO_CU
1717485999.1949394,273,17.9,45.6,CU_TO_DEV
1717485999.2033095,273,33.3,45.6,CU_TO_DEV
1717486009.1193879,322,3.9,45.5,OCC_TO_CU
1717486009.12006,322,0.0,45.5,OCC_TO_CU
1717486009.2024658,273,23.5,45.6,CU_TO_DEV
1717486009.2097921,273,50.0,45.6,CU_TO_DEV
1717486019.1144755,322,3.7,45.5,OCC_TO_CU
1717486019.1155603,322,0.0,45.5,OCC_TO_CU
1717486019.207502,273,13.9,45.6,CU_TO_DEV
1717486019.2169747,273,25.0,45.6,CU_TO_DEV
