Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717485758.8895931,273,25.6,32.1,CU_TO_DEV
1717485758.889545,273,25.6,32.1,CU_TO_DEV
1717485768.7966347,322,2.8,31.9,OCC_TO_CU
1717485768.7972991,322,0.0,31.9,OCC_TO_CU
1717485768.8948631,273,27.5,32.2,CU_TO_DEV
1717485768.8949327,273,27.5,32.2,CU_TO_DEV
1717485778.7933154,322,2.7,32.0,OCC_TO_CU
1717485778.7940044,322,0.0,32.0,OCC_TO_CU
1717485778.9019318,273,25.0,32.3,CU_TO_DEV
1717485778.902081,273,25.0,32.3,CU_TO_DEV
1717485788.8136058,322,3.5,31.9,OCC_TO_CU
1717485788.8143032,322,0.0,31.9,OCC_TO_CU
1717485788.908218,273,20.6,32.2,CU_TO_DEV
1717485788.908177,273,20.6,32.2,CU_TO_DEV
1717485798.8209908,322,2.9,32.0,OCC_TO_CU
1717485798.8216465,322,0.0,32.0,OCC_TO_CU
1717485798.9135091,273,25.0,32.3,CU_TO_DEV
1717485798.9136992,273,25.0,32.3,CU_TO_DEV
1717485808.8278208,322,3.8,31.9,OCC_TO_CU
1717485808.8283696,322,0.0,31.9,OCC_TO_CU
1717485808.920768,273,20.0,32.2,CU_TO_DEV
1717485808.9211707,273,0.0,32.2,CU_TO_DEV
1717485818.8556728,322,2.9,31.9,OCC_TO_CU
1717485818.8569515,322,0.0,31.9,OCC_TO_CU
1717485818.9278698,273,26.9,32.2,CU_TO_DEV
1717485818.9284992,273,0.0,32.2,CU_TO_DEV
1717485828.897335,322,3.0,32.0,OCC_TO_CU
1717485828.8983736,322,0.0,32.0,OCC_TO_CU
1717485828.9341235,273,42.9,32.1,CU_TO_DEV
1717485828.9346268,273,100.0,32.2,CU_TO_DEV
1717485838.8873572,322,3.8,32.0,OCC_TO_CU
1717485838.8882458,322,0.0,32.0,OCC_TO_CU
1717485838.9436228,273,36.4,32.3,CU_TO_DEV
1717485838.9439864,273,0.0,32.3,CU_TO_DEV
1717485848.8945546,322,2.8,32.1,OCC_TO_CU
1717485848.8954222,322,100.0,32.1,OCC_TO_CU
1717485848.9511437,273,21.7,32.1,CU_TO_DEV
1717485848.950949,273,21.7,32.1,CU_TO_DEV
1717485858.9105015,322,3.7,32.0,OCC_TO_CU
1717485858.9110897,322,0.0,32.0,OCC_TO_CU
1717485858.9569623,273,31.6,32.3,CU_TO_DEV
1717485858.9604423,273,0.0,32.3,CU_TO_DEV
1717485868.925254,322,3.8,31.9,OCC_TO_CU
1717485868.9259033,322,0.0,31.9,OCC_TO_CU
1717485868.9648707,273,80.0,32.0,CU_TO_DEV
1717485868.96711,273,0.0,32.0,CU_TO_DEV
1717485878.9282303,322,3.9,31.9,OCC_TO_CU
1717485878.9306462,322,0.0,31.9,OCC_TO_CU
1717485878.9707074,273,43.7,32.1,CU_TO_DEV
1717485878.9737287,273,50.0,32.1,CU_TO_DEV
1717485888.9408653,322,3.0,32.0,OCC_TO_CU
1717485888.941434,322,0.0,32.0,OCC_TO_CU
1717485888.9797406,273,41.2,32.2,CU_TO_DEV
1717485888.9796655,273,41.2,32.2,CU_TO_DEV
1717485898.9438865,322,2.9,32.1,OCC_TO_CU
1717485898.944942,322,0.0,32.1,OCC_TO_CU
1717485898.9885464,273,35.3,32.3,CU_TO_DEV
1717485898.9892645,273,0.0,32.3,CU_TO_DEV
1717485908.973841,322,2.7,32.1,OCC_TO_CU
1717485908.9744284,322,0.0,32.1,OCC_TO_CU
1717485908.9972985,273,37.5,32.1,CU_TO_DEV
1717485908.997692,273,0.0,32.1,CU_TO_DEV
1717485918.9824846,322,2.9,32.1,OCC_TO_CU
1717485918.9833338,322,0.0,32.1,OCC_TO_CU
1717485919.0035932,273,55.6,32.2,CU_TO_DEV
1717485919.0051074,273,0.0,32.2,CU_TO_DEV
1717485928.9854753,322,3.9,32.1,OCC_TO_CU
1717485928.9869049,322,0.0,32.1,OCC_TO_CU
1717485929.0117612,273,50.0,32.2,CU_TO_DEV
1717485929.0124998,273,0.0,32.2,CU_TO_DEV
1717485938.985568,322,3.7,32.0,OCC_TO_CU
1717485938.9866495,322,0.0,32.0,OCC_TO_CU
1717485939.018732,273,36.4,32.1,CU_TO_DEV
1717485939.0195396,273,100.0,32.2,CU_TO_DEV
1717485948.995876,322,3.7,31.9,OCC_TO_CU
1717485948.9964426,322,0.0,31.9,OCC_TO_CU
1717485949.0282438,273,46.2,32.2,CU_TO_DEV
1717485949.0294447,273,0.0,32.2,CU_TO_DEV
1717485959.034485,322,2.8,32.1,OCC_TO_CU
1717485959.03505,322,0.0,32.1,OCC_TO_CU
1717485959.0354676,273,0.0,32.1,CU_TO_DEV
1717485959.0355566,273,0.0,32.1,CU_TO_DEV
1717485959.2361627,273,12.7,32.4,CU_TO_DEV
1717485959.2366986,273,0.0,32.4,CU_TO_DEV
1717485969.0755992,322,3.0,32.2,OCC_TO_CU
1717485969.078722,322,0.0,32.2,OCC_TO_CU
1717485969.241565,273,15.4,32.5,CU_TO_DEV
1717485969.2417433,273,15.4,32.5,CU_TO_DEV
1717485979.0610616,322,3.8,32.1,OCC_TO_CU
1717485979.0617552,322,0.0,32.1,OCC_TO_CU
1717485979.2505722,273,11.7,32.4,CU_TO_DEV
1717485979.250731,273,11.7,32.4,CU_TO_DEV
1717485989.0673614,322,2.5,32.2,OCC_TO_CU
1717485989.068008,322,0.0,32.2,OCC_TO_CU
1717485989.2576191,273,9.5,32.5,CU_TO_DEV
1717485989.258116,273,0.0,32.5,CU_TO_DEV
1717485999.0675304,322,3.8,32.2,OCC_TO_CU
1717485999.0681558,322,0.0,32.2,OCC_TO_CU
1717485999.2676754,273,8.9,32.4,CU_TO_DEV
1717485999.2677138,273,8.9,32.4,CU_TO_DEV
1717486009.090971,322,3.2,32.1,OCC_TO_CU
1717486009.0915532,322,0.0,32.1,OCC_TO_CU
1717486009.2743206,273,11.0,32.4,CU_TO_DEV
1717486009.2743528,273,11.0,32.4,CU_TO_DEV
1717486019.0847225,322,2.6,32.1,OCC_TO_CU
1717486019.0856192,322,0.0,32.1,OCC_TO_CU
1717486019.27962,273,14.1,32.4,CU_TO_DEV
1717486019.2799149,273,0.0,32.4,CU_TO_DEV
1717486029.156811,322,2.7,31.9,OCC_TO_CU
1717486029.157724,322,0.0,31.9,OCC_TO_CU
1717486029.285297,273,17.6,32.2,CU_TO_DEV
1717486029.2858136,273,0.0,32.2,CU_TO_DEV
1717486039.1390915,322,3.8,31.8,OCC_TO_CU
1717486039.1398206,322,100.0,31.8,OCC_TO_CU
1717486039.291044,273,16.4,32.1,CU_TO_DEV
1717486039.291226,273,17.7,32.1,CU_TO_DEV
1717486049.140606,322,3.6,31.9,OCC_TO_CU
1717486049.1412761,322,0.0,31.9,OCC_TO_CU
1717486049.3000379,273,12.5,32.2,CU_TO_DEV
1717486049.2999814,273,12.5,32.2,CU_TO_DEV
1717486059.1452508,322,2.5,31.8,OCC_TO_CU
1717486059.1459095,322,0.0,31.8,OCC_TO_CU
1717486059.305814,273,23.1,32.2,CU_TO_DEV
1717486059.3058589,273,23.1,32.2,CU_TO_DEV
1717486069.1665542,322,2.4,31.8,OCC_TO_CU
1717486069.1848366,322,57.1,31.8,OCC_TO_CU
1717486069.3116891,273,27.5,32.2,CU_TO_DEV
1717486069.3120358,273,0.0,32.2,CU_TO_DEV
1717486079.1981127,322,2.8,31.8,OCC_TO_CU
1717486079.1989868,322,0.0,31.8,OCC_TO_CU
1717486079.318537,273,34.0,32.2,CU_TO_DEV
1717486079.3186154,273,34.0,32.2,CU_TO_DEV
1717486089.1750934,322,3.5,31.9,OCC_TO_CU
1717486089.175968,322,50.0,31.9,OCC_TO_CU
1717486089.3249671,273,15.5,32.2,CU_TO_DEV
1717486089.3254313,273,0.0,32.2,CU_TO_DEV
1717486099.210314,322,3.8,31.9,OCC_TO_CU
1717486099.211111,322,0.0,31.9,OCC_TO_CU
1717486099.334104,273,16.7,32.2,CU_TO_DEV
1717486099.33458,273,0.0,32.2,CU_TO_DEV
1717486109.209336,322,3.0,31.9,OCC_TO_CU
1717486109.2099974,322,0.0,31.9,OCC_TO_CU
1717486109.3393183,273,21.2,32.2,CU_TO_DEV
1717486109.339131,273,19.6,32.2,CU_TO_DEV
1717486119.225616,322,2.6,32.0,OCC_TO_CU
1717486119.226304,322,0.0,32.0,OCC_TO_CU
1717486119.344263,273,22.9,32.3,CU_TO_DEV
1717486119.344309,273,22.9,32.3,CU_TO_DEV
1717486129.2416341,322,3.7,31.9,OCC_TO_CU
1717486129.242415,322,0.0,31.9,OCC_TO_CU
1717486129.3502085,273,24.4,32.2,CU_TO_DEV
1717486129.3512719,273,0.0,32.2,CU_TO_DEV
1717486139.3068924,322,2.8,31.9,OCC_TO_CU
1717486139.3076706,322,0.0,31.9,OCC_TO_CU
1717486139.3555667,273,40.0,32.2,CU_TO_DEV
1717486139.3561072,273,0.0,32.2,CU_TO_DEV
1717486149.3143945,322,2.9,32.0,OCC_TO_CU
1717486149.3150644,322,0.0,32.0,OCC_TO_CU
1717486149.3623796,273,38.9,32.2,CU_TO_DEV
1717486149.3620782,273,38.9,32.2,CU_TO_DEV
1717486159.2920625,322,5.5,31.8,OCC_TO_CU
1717486159.2927144,322,0.0,31.8,OCC_TO_CU
1717486159.369496,273,31.0,32.1,CU_TO_DEV
1717486159.374392,273,0.0,32.1,CU_TO_DEV
1717486169.3024993,322,2.6,31.7,OCC_TO_CU
1717486169.3031688,322,0.0,31.7,OCC_TO_CU
1717486169.3750298,273,34.5,32.1,CU_TO_DEV
1717486169.378926,273,50.0,32.1,CU_TO_DEV
1717486179.300383,322,2.9,31.9,OCC_TO_CU
1717486179.3011591,322,0.0,31.9,OCC_TO_CU
1717486179.3806348,273,29.0,32.2,CU_TO_DEV
1717486179.383443,273,0.0,32.2,CU_TO_DEV
1717486189.312098,322,2.8,31.9,OCC_TO_CU
1717486189.312795,322,0.0,31.9,OCC_TO_CU
1717486189.386443,273,31.0,32.2,CU_TO_DEV
1717486189.388226,273,0.0,32.2,CU_TO_DEV
1717486199.325118,322,2.7,32.0,OCC_TO_CU
1717486199.3257935,322,0.0,32.0,OCC_TO_CU
1717486199.3929965,273,35.7,32.3,CU_TO_DEV
1717486199.3930619,273,35.7,32.3,CU_TO_DEV
1717486209.3450391,322,2.9,32.1,OCC_TO_CU
1717486209.345742,322,0.0,32.1,OCC_TO_CU
1717486209.398418,273,35.0,32.3,CU_TO_DEV
1717486209.398967,273,0.0,32.3,CU_TO_DEV
1717486219.3617513,322,3.5,32.0,OCC_TO_CU
1717486219.362287,322,0.0,32.0,OCC_TO_CU
1717486219.406287,273,42.1,32.2,CU_TO_DEV
1717486219.4063501,273,42.1,32.2,CU_TO_DEV
1717486229.3707418,322,3.5,31.9,OCC_TO_CU
1717486229.3714597,322,100.0,31.9,OCC_TO_CU
1717486229.4127204,273,41.2,32.1,CU_TO_DEV
1717486229.4128556,273,41.2,32.1,CU_TO_DEV
1717486239.381085,322,2.5,32.0,OCC_TO_CU
1717486239.3817422,322,0.0,32.0,OCC_TO_CU
1717486239.418873,273,42.9,32.2,CU_TO_DEV
1717486239.4187343,273,46.7,32.2,CU_TO_DEV
1717486249.4109607,322,3.1,32.0,OCC_TO_CU
1717486249.4117353,322,100.0,32.0,OCC_TO_CU
1717486249.4260414,273,40.0,32.0,CU_TO_DEV
1717486249.4266918,273,0.0,32.0,CU_TO_DEV
1717486259.4103549,322,3.8,32.1,OCC_TO_CU
1717486259.4109728,322,0.0,32.1,OCC_TO_CU
1717486259.434282,273,77.8,32.1,CU_TO_DEV
1717486259.4361844,273,100.0,32.1,CU_TO_DEV
1717486269.4444227,322,3.7,31.9,OCC_TO_CU
1717486269.4451737,322,0.0,31.9,OCC_TO_CU
1717486269.641913,273,11.7,32.2,CU_TO_DEV
1717486269.6419735,273,11.7,32.2,CU_TO_DEV
1717486279.4604576,322,3.8,31.8,OCC_TO_CU
1717486279.461105,322,0.0,31.8,OCC_TO_CU
1717486279.6476855,273,12.3,32.2,CU_TO_DEV
1717486279.648227,273,0.0,32.2,CU_TO_DEV
1717486289.4521616,322,3.0,31.9,OCC_TO_CU
1717486289.4528618,273,0.0,31.9,CU_TO_DEV
1717486289.453311,322,0.0,31.9,OCC_TO_CU
1717486289.455321,273,100.0,31.9,CU_TO_DEV
1717486289.65348,273,11.7,32.2,CU_TO_DEV
1717486299.4558794,322,3.3,31.9,OCC_TO_CU
1717486299.4567723,322,0.0,31.9,OCC_TO_CU
1717486299.4624257,273,0.0,31.9,CU_TO_DEV
1717486299.463987,273,100.0,31.9,CU_TO_DEV
1717486309.468489,322,2.6,32.0,OCC_TO_CU
1717486309.469568,322,0.0,32.0,OCC_TO_CU
1717486309.6684122,273,8.9,32.3,CU_TO_DEV
1717486309.6684608,273,8.9,32.3,CU_TO_DEV
1717486319.4853337,322,2.8,31.9,OCC_TO_CU
1717486319.4861639,322,0.0,31.9,OCC_TO_CU
1717486319.6740193,273,13.3,32.3,CU_TO_DEV
1717486319.6742613,273,0.0,32.3,CU_TO_DEV
1717486329.509932,322,2.8,32.0,OCC_TO_CU
1717486329.510736,322,0.0,32.0,OCC_TO_CU
1717486329.6797884,273,16.2,32.3,CU_TO_DEV
1717486329.6798384,273,16.2,32.3,CU_TO_DEV
1717486339.5122283,322,2.7,32.0,OCC_TO_CU
1717486339.5135052,322,0.0,32.0,OCC_TO_CU
1717486339.685384,273,14.5,32.3,CU_TO_DEV
1717486339.6854699,273,14.5,32.3,CU_TO_DEV
1717486349.521201,322,3.8,32.0,OCC_TO_CU
1717486349.5218506,322,0.0,32.0,OCC_TO_CU
1717486349.6906705,273,13.4,32.3,CU_TO_DEV
1717486349.691036,273,0.0,32.3,CU_TO_DEV
1717486359.5429564,322,2.9,32.0,OCC_TO_CU
1717486359.5436974,322,100.0,32.0,OCC_TO_CU
1717486359.6969743,273,16.1,32.3,CU_TO_DEV
1717486359.6972256,273,0.0,32.3,CU_TO_DEV
1717486369.5835826,322,3.4,32.0,OCC_TO_CU
1717486369.5846741,322,0.0,32.0,OCC_TO_CU
1717486369.7025547,273,21.3,32.3,CU_TO_DEV
1717486369.7027256,273,21.3,32.3,CU_TO_DEV
1717486379.5587173,322,3.7,31.9,OCC_TO_CU
1717486379.5593653,322,0.0,31.9,OCC_TO_CU
1717486379.708002,273,16.9,32.2,CU_TO_DEV
1717486379.707922,273,16.9,32.2,CU_TO_DEV
1717486389.571371,322,3.0,32.0,OCC_TO_CU
1717486389.5721667,322,0.0,32.0,OCC_TO_CU
1717486389.714668,273,16.1,32.3,CU_TO_DEV
1717486389.7151349,273,0.0,32.3,CU_TO_DEV
1717486399.5897267,322,2.8,32.1,OCC_TO_CU
1717486399.5905323,322,0.0,32.1,OCC_TO_CU
1717486399.7205997,273,90.4,32.3,CU_TO_DEV
1717486399.7219276,273,0.0,32.3,CU_TO_DEV
1717486409.589127,322,3.8,31.9,OCC_TO_CU
1717486409.5928185,322,0.0,31.9,OCC_TO_CU
1717486409.7275484,273,17.0,32.2,CU_TO_DEV
1717486409.73121,273,0.0,32.2,CU_TO_DEV
1717486419.6075976,322,2.9,31.9,OCC_TO_CU
1717486419.6084702,322,0.0,31.9,OCC_TO_CU
1717486419.7335348,273,21.6,32.2,CU_TO_DEV
1717486419.7356274,273,0.0,32.2,CU_TO_DEV
1717486429.6139374,322,3.0,31.9,OCC_TO_CU
1717486429.6146462,322,0.0,31.9,OCC_TO_CU
1717486429.7403011,273,21.6,32.2,CU_TO_DEV
1717486429.740443,273,21.6,32.2,CU_TO_DEV
1717486439.631101,322,3.8,31.9,OCC_TO_CU
1717486439.6319172,322,100.0,31.9,OCC_TO_CU
1717486439.7479973,273,15.9,32.2,CU_TO_DEV
1717486439.7479522,273,15.9,32.2,CU_TO_DEV
1717486449.6626668,322,2.8,32.0,OCC_TO_CU
1717486449.663381,322,100.0,32.0,OCC_TO_CU
1717486449.7545795,273,21.2,32.3,CU_TO_DEV
1717486449.755083,273,0.0,32.3,CU_TO_DEV
1717486459.669979,322,2.9,32.0,OCC_TO_CU
1717486459.670684,322,0.0,32.0,OCC_TO_CU
1717486459.7610776,273,27.8,32.3,CU_TO_DEV
1717486459.7612371,273,27.8,32.3,CU_TO_DEV
1717486469.6806262,322,3.8,32.0,OCC_TO_CU
1717486469.6812382,322,0.0,32.0,OCC_TO_CU
1717486469.7674541,273,28.6,32.3,CU_TO_DEV
1717486469.7716362,273,0.0,32.3,CU_TO_DEV
