Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495511.242818,"{'21001': '0,1717495510', '11002': '0,1717495510', '11001': '0,1717495510', '21002': '0,1717495510'}",8.7,14.7,DEV_TO_OCC
1717495512.1588771,"{'21001': '0,1717495511', '11002': '0,1717495510', '11001': '0,1717495510', '21002': '0,1717495511'}",2.3,14.7,DEV_TO_OCC
1717495512.1731634,"{'21001': '0,1717495511', '11002': '0,1717495511', '11001': '0,1717495511', '21002': '0,1717495511'}",29.4,14.7,DEV_TO_OCC
1717495513.080299,"{'21001': '0,1717495512', '11002': '0,1717495511', '11001': '0,1717495511', '21002': '0,1717495512'}",7.4,14.8,DEV_TO_OCC
1717495513.170981,"{'21001': '0,1717495512', '11002': '0,1717495512', '11001': '0,1717495512', '21002': '0,1717495512'}",8.3,14.8,DEV_TO_OCC
1717495514.017929,"{'21001': '0,1717495513', '11002': '0,1717495512', '11001': '0,1717495512', '21002': '0,1717495513'}",12.0,14.8,DEV_TO_OCC
1717495514.200954,13,32.6,14.7,OCC_TO_CU
1717495514.201353,14,0.0,14.7,OCC_TO_CU
1717495514.2016847,15,0.0,14.7,OCC_TO_CU
1717495514.2020688,16,0.0,14.7,OCC_TO_CU
1717495514.212582,"{'21001': '0,1717495513', '11002': '0,1717495513', '11001': '0,1717495513', '21002': '0,1717495513'}",43.8,14.7,DEV_TO_OCC
1717495515.2322674,"{'21001': '1,1717495514', '11002': '0,1717495513', '11001': '0,1717495513', '21002': '0,1717495514'}",2.6,14.7,DEV_TO_OCC
1717495515.2333028,"{'21001': '1,1717495514', '11002': '0,1717495514', '11001': '1,1717495514', '21002': '0,1717495514'}",0.0,14.7,DEV_TO_OCC
1717495516.1519642,"{'21001': '1,1717495515', '11002': '0,1717495514', '11001': '1,1717495514', '21002': '1,1717495515'}",8.1,14.7,DEV_TO_OCC
1717495516.172867,"{'21001': '1,1717495515', '11002': '1,1717495515', '11001': '1,1717495515', '21002': '1,1717495515'}",28.6,14.7,DEV_TO_OCC
1717495517.0742002,"{'21001': '1,1717495516', '11002': '1,1717495515', '11001': '1,1717495515', '21002': '1,1717495516'}",1.9,14.7,DEV_TO_OCC
1717495517.1758232,"{'21001': '1,1717495516', '11002': '1,1717495516', '11001': '1,1717495516', '21002': '1,1717495516'}",6.7,14.7,DEV_TO_OCC
1717495518.3032613,"{'21001': '1,1717495517', '11002': '1,1717495516', '11001': '1,1717495516', '21002': '1,1717495517'}",1.6,14.7,DEV_TO_OCC
