Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717494784.9870207,68,0.0,14.7,OCC_TO_CU
1717494785.0010755,"{'21001': '1,1717494784', '11002': '1,1717494783', '21002': '1,1717494783', '11001': '1,1717494782'}",35.3,14.7,DEV_TO_OCC
1717494785.002457,"{'21001': '1,1717494784', '11002': '1,1717494784', '21002': '1,1717494783', '11001': '1,1717494783'}",0.0,14.7,DEV_TO_OCC
1717494785.9332068,"{'21001': '0,1717494785', '11002': '1,1717494784', '21002': '1,1717494784', '11001': '1,1717494783'}",1.7,14.7,DEV_TO_OCC
1717494785.9344664,"{'21001': '0,1717494785', '11002': '1,1717494785', '21002': '1,1717494784', '11001': '1,1717494784'}",0.0,14.7,DEV_TO_OCC
1717494786.8549817,"{'21001': '0,1717494786', '11002': '1,1717494785', '21002': '0,1717494785', '11001': '1,1717494784'}",2.0,14.7,DEV_TO_OCC
1717494786.9481597,"{'21001': '0,1717494786', '11002': '1,1717494785', '21002': '0,1717494785', '11001': '0,1717494785'}",30.0,14.7,DEV_TO_OCC
1717494787.714979,"{'21001': '0,1717494787', '11002': '1,1717494785', '21002': '0,1717494786', '11001': '0,1717494785'}",1.6,14.7,DEV_TO_OCC
1717494789.0055792,"{'21001': '0,1717494788', '11002': '1,1717494785', '21002': '0,1717494787', '11001': '0,1717494785'}",1.7,14.7,DEV_TO_OCC
1717494789.0065515,"{'21001': '0,1717494788', '11002': '1,1717494785', '21002': '0,1717494787', '11001': '0,1717494787'}",0.0,14.7,DEV_TO_OCC
1717494789.9274213,"{'21001': '0,1717494789', '11002': '1,1717494785', '21002': '0,1717494788', '11001': '0,1717494787'}",1.5,14.7,DEV_TO_OCC
1717494790.3148854,"{'21001': '0,1717494789', '11002': '0,1717494788', '21002': '0,1717494788', '11001': '0,1717494789'}",3.4,14.7,DEV_TO_OCC
1717494790.746176,"{'21001': '0,1717494790', '11002': '0,1717494788', '21002': '0,1717494789', '11001': '0,1717494789'}",2.1,14.7,DEV_TO_OCC
1717494791.720159,"{'21001': '0,1717494791', '11002': '0,1717494788', '21002': '0,1717494790', '11001': '0,1717494789'}",2.2,14.7,DEV_TO_OCC
1717494791.9754665,"{'21001': '0,1717494791', '11002': '0,1717494788', '21002': '0,1717494790', '11001': '0,1717494790'}",2.9,14.7,DEV_TO_OCC
1717494793.001285,"{'21001': '0,1717494792', '11002': '0,1717494788', '21002': '0,1717494791', '11001': '0,1717494790'}",1.5,14.7,DEV_TO_OCC
1717494793.0023756,"{'21001': '0,1717494792', '11002': '0,1717494791', '21002': '0,1717494791', '11001': '0,1717494792'}",0.0,14.7,DEV_TO_OCC
1717494793.9230292,"{'21001': '0,1717494793', '11002': '0,1717494791', '21002': '0,1717494792', '11001': '0,1717494792'}",1.3,14.7,DEV_TO_OCC
1717494794.8441622,"{'21001': '0,1717494794', '11002': '0,1717494791', '21002': '0,1717494793', '11001': '0,1717494792'}",1.9,14.7,DEV_TO_OCC
1717494794.99804,69,7.0,14.6,OCC_TO_CU
1717494794.99899,70,0.0,14.6,OCC_TO_CU
1717494794.999885,71,0.0,14.6,OCC_TO_CU
1717494795.0007668,72,80.0,14.6,OCC_TO_CU
1717494795.0262167,"{'21001': '0,1717494794', '11002': '0,1717494791', '21002': '0,1717494793', '11001': '0,1717494793'}",28.6,14.6,DEV_TO_OCC
1717494795.7663758,"{'21001': '0,1717494795', '11002': '0,1717494791', '21002': '0,1717494794', '11001': '0,1717494793'}",1.6,14.6,DEV_TO_OCC
1717494796.278363,"{'21001': '0,1717494795', '11002': '0,1717494792', '21002': '0,1717494794', '11001': '1,1717494795'}",2.1,14.6,DEV_TO_OCC
1717494796.7898529,"{'21001': '1,1717494796', '11002': '0,1717494792', '21002': '1,1717494795', '11001': '1,1717494795'}",2.0,14.6,DEV_TO_OCC
1717494796.9949222,"{'21001': '1,1717494796', '11002': '0,1717494793', '21002': '1,1717494795', '11001': '1,1717494796'}",5.3,14.6,DEV_TO_OCC
1717494797.9200807,"{'21001': '1,1717494797', '11002': '0,1717494793', '21002': '1,1717494796', '11001': '1,1717494796'}",2.1,14.6,DEV_TO_OCC
1717494797.9631357,"{'21001': '1,1717494797', '11002': '1,1717494796', '21002': '1,1717494796', '11001': '1,1717494797'}",13.7,14.6,DEV_TO_OCC
1717494798.838168,"{'21001': '1,1717494798', '11002': '1,1717494796', '21002': '1,1717494797', '11001': '1,1717494797'}",1.7,14.6,DEV_TO_OCC
1717494799.7622287,"{'21001': '1,1717494799', '11002': '1,1717494796', '21002': '1,1717494798', '11001': '1,1717494797'}",1.8,14.6,DEV_TO_OCC
1717494800.0658443,"{'21001': '1,1717494799', '11002': '1,1717494796', '21002': '1,1717494798', '11001': '1,1717494798'}",20.1,14.6,DEV_TO_OCC
1717494800.9870121,"{'21001': '1,1717494800', '11002': '1,1717494796', '21002': '1,1717494799', '11001': '1,1717494798'}",1.5,14.6,DEV_TO_OCC
1717494801.908021,"{'21001': '1,1717494801', '11002': '1,1717494796', '21002': '1,1717494800', '11001': '1,1717494798'}",1.6,14.6,DEV_TO_OCC
1717494801.9585805,"{'21001': '1,1717494801', '11002': '1,1717494796', '21002': '1,1717494800', '11001': '1,1717494800'}",6.8,14.6,DEV_TO_OCC
1717494802.8295274,"{'21001': '1,1717494802', '11002': '1,1717494796', '21002': '1,1717494801', '11001': '1,1717494800'}",1.3,14.6,DEV_TO_OCC
1717494803.6486704,"{'21001': '1,1717494802', '11002': '1,1717494801', '21002': '1,1717494801', '11001': '1,1717494802'}",1.8,14.6,DEV_TO_OCC
1717494803.722844,"{'21001': '1,1717494803', '11002': '1,1717494801', '21002': '1,1717494802', '11001': '1,1717494802'}",6.7,14.6,DEV_TO_OCC
1717494804.9801655,"{'21001': '1,1717494804', '11002': '1,1717494801', '21002': '1,1717494803', '11001': '1,1717494802'}",2.5,14.6,DEV_TO_OCC
1717494804.9816647,"{'21001': '1,1717494804', '11002': '1,1717494804', '21002': '1,1717494803', '11001': '1,1717494803'}",75.0,14.6,DEV_TO_OCC
1717494805.00909,73,18.7,14.6,OCC_TO_CU
1717494805.0102735,74,0.0,14.6,OCC_TO_CU
1717494805.0121012,75,0.0,14.6,OCC_TO_CU
1717494805.0133576,76,100.0,14.6,OCC_TO_CU
1717494805.9019802,"{'21001': '1,1717494804', '11002': '1,1717494805', '21002': '1,1717494803', '11001': '1,1717494804'}",6.3,14.6,DEV_TO_OCC
1717494805.9029083,"{'21001': '1,1717494805', '11002': '1,1717494805', '21002': '1,1717494804', '11001': '1,1717494804'}",0.0,14.6,DEV_TO_OCC
1717494806.823193,"{'21001': '0,1717494806', '11002': '1,1717494805', '21002': '0,1717494805', '11001': '1,1717494804'}",1.9,14.6,DEV_TO_OCC
1717494807.0279324,"{'21001': '0,1717494806', '11002': '1,1717494805', '21002': '0,1717494805', '11001': '0,1717494805'}",5.3,14.6,DEV_TO_OCC
1717494807.7450342,"{'21001': '0,1717494807', '11002': '1,1717494805', '21002': '0,1717494806', '11001': '0,1717494805'}",2.2,14.6,DEV_TO_OCC
1717494808.8088694,"{'21001': '0,1717494808', '11002': '1,1717494805', '21002': '0,1717494807', '11001': '0,1717494805'}",1.9,14.6,DEV_TO_OCC
1717494809.076989,"{'21001': '0,1717494808', '11002': '1,1717494805', '21002': '0,1717494807', '11001': '0,1717494807'}",3.1,14.6,DEV_TO_OCC
1717494809.9040377,"{'21001': '0,1717494809', '11002': '1,1717494805', '21002': '0,1717494808', '11001': '0,1717494807'}",1.6,14.6,DEV_TO_OCC
1717494810.8169017,"{'21001': '0,1717494810', '11002': '1,1717494805', '21002': '0,1717494809', '11001': '0,1717494807'}",2.1,14.6,DEV_TO_OCC
1717494810.8519313,"{'21001': '0,1717494810', '11002': '0,1717494810', '21002': '0,1717494809', '11001': '0,1717494809'}",17.1,14.6,DEV_TO_OCC
1717494812.0454652,"{'21001': '0,1717494810', '11002': '0,1717494811', '21002': '0,1717494809', '11001': '0,1717494810'}",1.5,14.6,DEV_TO_OCC
1717494812.0463529,"{'21001': '0,1717494811', '11002': '0,1717494811', '21002': '0,1717494810', '11001': '0,1717494810'}",0.0,14.6,DEV_TO_OCC
1717494812.7351816,"{'21001': '0,1717494812', '11002': '0,1717494811', '21002': '0,1717494811', '11001': '0,1717494810'}",4.6,14.6,DEV_TO_OCC
1717494812.7904053,"{'21001': '0,1717494812', '11002': '0,1717494812', '21002': '0,1717494811', '11001': '0,1717494811'}",9.1,14.6,DEV_TO_OCC
1717494813.727162,"{'21001': '0,1717494813', '11002': '0,1717494812', '21002': '0,1717494812', '11001': '0,1717494811'}",1.5,14.6,DEV_TO_OCC
1717494813.7812123,"{'21001': '0,1717494813', '11002': '0,1717494813', '21002': '0,1717494812', '11001': '0,1717494812'}",7.7,14.6,DEV_TO_OCC
1717494814.8149936,"{'21001': '0,1717494814', '11002': '0,1717494813', '21002': '0,1717494813', '11001': '0,1717494812'}",1.2,14.6,DEV_TO_OCC
1717494814.8313403,"{'21001': '0,1717494814', '11002': '0,1717494814', '21002': '0,1717494813', '11001': '0,1717494813'}",31.8,14.6,DEV_TO_OCC
1717494815.0249653,77,3.9,14.6,OCC_TO_CU
1717494815.0261576,78,0.0,14.6,OCC_TO_CU
1717494815.0271692,79,0.0,14.6,OCC_TO_CU
1717494815.0281098,80,0.0,14.6,OCC_TO_CU
1717494816.143025,"{'21001': '0,1717494815', '11002': '0,1717494814', '21002': '0,1717494814', '11001': '0,1717494813'}",1.9,14.6,DEV_TO_OCC
1717494816.1439998,"{'21001': '0,1717494815', '11002': '0,1717494815', '21002': '0,1717494814', '11001': '0,1717494814'}",0.0,14.6,DEV_TO_OCC
1717494816.970921,"{'21001': '1,1717494816', '11002': '0,1717494815', '21002': '1,1717494815', '11001': '0,1717494814'}",2.0,14.6,DEV_TO_OCC
1717494816.9720812,"{'21001': '1,1717494816', '11002': '1,1717494816', '21002': '1,1717494815', '11001': '1,1717494815'}",0.0,14.6,DEV_TO_OCC
1717494817.8828454,"{'21001': '1,1717494816', '11002': '1,1717494817', '21002': '1,1717494815', '11001': '1,1717494816'}",1.6,14.6,DEV_TO_OCC
1717494817.8838453,"{'21001': '1,1717494817', '11002': '1,1717494817', '21002': '1,1717494816', '11001': '1,1717494816'}",0.0,14.6,DEV_TO_OCC
1717494818.8038979,"{'21001': '1,1717494818', '11002': '1,1717494817', '21002': '1,1717494817', '11001': '1,1717494816'}",1.4,14.6,DEV_TO_OCC
1717494818.8290188,"{'21001': '1,1717494818', '11002': '1,1717494818', '21002': '1,1717494817', '11001': '1,1717494817'}",21.9,14.6,DEV_TO_OCC
1717494819.8419814,"{'21001': '1,1717494819', '11002': '1,1717494818', '21002': '1,1717494818', '11001': '1,1717494817'}",1.2,14.6,DEV_TO_OCC
1717494819.8841608,"{'21001': '1,1717494819', '11002': '1,1717494819', '21002': '1,1717494818', '11001': '1,1717494818'}",12.2,14.6,DEV_TO_OCC
1717494820.9629006,"{'21001': '1,1717494820', '11002': '1,1717494819', '21002': '1,1717494819', '11001': '1,1717494818'}",1.7,14.6,DEV_TO_OCC
1717494820.963911,"{'21001': '1,1717494820', '11002': '1,1717494820', '21002': '1,1717494819', '11001': '1,1717494819'}",0.0,14.6,DEV_TO_OCC
1717494821.876215,"{'21001': '1,1717494821', '11002': '1,1717494820', '21002': '1,1717494820', '11001': '1,1717494819'}",1.4,14.6,DEV_TO_OCC
1717494821.8772235,"{'21001': '1,1717494821', '11002': '1,1717494821', '21002': '1,1717494820', '11001': '1,1717494820'}",0.0,14.6,DEV_TO_OCC
1717494822.828939,"{'21001': '1,1717494822', '11002': '1,1717494821', '21002': '1,1717494821', '11001': '1,1717494820'}",1.3,14.6,DEV_TO_OCC
1717494823.0024383,"{'21001': '1,1717494822', '11002': '1,1717494821', '21002': '1,1717494821', '11001': '1,1717494821'}",4.3,14.6,DEV_TO_OCC
1717494823.8289945,"{'21001': '1,1717494823', '11002': '1,1717494821', '21002': '1,1717494822', '11001': '1,1717494821'}",2.2,14.6,DEV_TO_OCC
1717494824.8455627,"{'21001': '1,1717494824', '11002': '1,1717494821', '21002': '1,1717494823', '11001': '1,1717494821'}",6.3,14.6,DEV_TO_OCC
1717494825.0392869,81,16.2,14.6,OCC_TO_CU
1717494825.0402465,82,0.0,14.6,OCC_TO_CU
1717494825.0412145,83,100.0,14.6,OCC_TO_CU
1717494825.0421724,84,0.0,14.6,OCC_TO_CU
1717494825.0606506,"{'21001': '1,1717494824', '11002': '1,1717494821', '21002': '1,1717494823', '11001': '1,1717494823'}",58.3,14.6,DEV_TO_OCC
1717494825.7360635,"{'21001': '1,1717494825', '11002': '1,1717494821', '21002': '1,1717494824', '11001': '1,1717494823'}",2.7,14.6,DEV_TO_OCC
1717494826.7914379,"{'21001': '0,1717494826', '11002': '1,1717494821', '21002': '0,1717494825', '11001': '1,1717494823'}",1.6,14.6,DEV_TO_OCC
1717494827.0980308,"{'21001': '0,1717494826', '11002': '1,1717494821', '21002': '0,1717494825', '11001': '0,1717494825'}",3.3,14.6,DEV_TO_OCC
1717494828.0206566,"{'21001': '0,1717494827', '11002': '1,1717494821', '21002': '0,1717494826', '11001': '0,1717494825'}",1.6,14.6,DEV_TO_OCC
1717494828.4353743,"{'21001': '0,1717494827', '11002': '1,1717494822', '21002': '0,1717494826', '11001': '0,1717494827'}",2.4,14.6,DEV_TO_OCC
1717494828.731374,"{'21001': '0,1717494828', '11002': '1,1717494822', '21002': '0,1717494827', '11001': '0,1717494827'}",3.4,14.6,DEV_TO_OCC
1717494829.8653054,"{'21001': '0,1717494828', '11002': '0,1717494829', '21002': '0,1717494827', '11001': '0,1717494828'}",2.1,14.6,DEV_TO_OCC
1717494829.8663008,"{'21001': '0,1717494829', '11002': '0,1717494829', '21002': '0,1717494828', '11001': '0,1717494828'}",0.0,14.6,DEV_TO_OCC
1717494830.7861948,"{'21001': '0,1717494830', '11002': '0,1717494829', '21002': '0,1717494829', '11001': '0,1717494828'}",1.1,14.6,DEV_TO_OCC
1717494830.806659,"{'21001': '0,1717494830', '11002': '0,1717494830', '21002': '0,1717494829', '11001': '0,1717494829'}",25.0,14.6,DEV_TO_OCC
1717494832.013668,"{'21001': '0,1717494830', '11002': '0,1717494831', '21002': '0,1717494829', '11001': '0,1717494830'}",1.4,14.6,DEV_TO_OCC
1717494832.0146027,"{'21001': '0,1717494831', '11002': '0,1717494831', '21002': '0,1717494830', '11001': '0,1717494830'}",0.0,14.6,DEV_TO_OCC
1717494832.9360979,"{'21001': '0,1717494831', '11002': '0,1717494832', '21002': '0,1717494830', '11001': '0,1717494831'}",1.7,14.6,DEV_TO_OCC
1717494832.9370148,"{'21001': '0,1717494832', '11002': '0,1717494832', '21002': '0,1717494831', '11001': '0,1717494831'}",0.0,14.6,DEV_TO_OCC
1717494833.8572278,"{'21001': '0,1717494832', '11002': '0,1717494833', '21002': '0,1717494831', '11001': '0,1717494832'}",1.9,14.6,DEV_TO_OCC
1717494833.8581884,"{'21001': '0,1717494833', '11002': '0,1717494833', '21002': '0,1717494832', '11001': '0,1717494832'}",0.0,14.6,DEV_TO_OCC
1717494834.778942,"{'21001': '0,1717494834', '11002': '0,1717494833', '21002': '0,1717494833', '11001': '0,1717494832'}",1.5,14.6,DEV_TO_OCC
1717494834.7838597,"{'21001': '0,1717494834', '11002': '0,1717494834', '21002': '0,1717494833', '11001': '0,1717494833'}",40.0,14.6,DEV_TO_OCC
1717494835.0532763,85,3.4,14.6,OCC_TO_CU
1717494835.0542254,86,0.0,14.6,OCC_TO_CU
1717494835.0550249,87,0.0,14.6,OCC_TO_CU
1717494835.055816,88,0.0,14.6,OCC_TO_CU
1717494835.8029459,"{'21001': '0,1717494834', '11002': '0,1717494835', '21002': '0,1717494833', '11001': '0,1717494834'}",2.6,14.6,DEV_TO_OCC
1717494835.8039515,"{'21001': '0,1717494835', '11002': '0,1717494835', '21002': '0,1717494834', '11001': '0,1717494834'}",0.0,14.6,DEV_TO_OCC
1717494837.0317693,"{'21001': '0,1717494835', '11002': '1,1717494836', '21002': '0,1717494834', '11001': '1,1717494835'}",1.3,14.6,DEV_TO_OCC
1717494837.0328887,"{'21001': '1,1717494836', '11002': '1,1717494836', '21002': '1,1717494835', '11001': '1,1717494835'}",80.0,14.6,DEV_TO_OCC
1717494837.8504376,"{'21001': '1,1717494836', '11002': '1,1717494837', '21002': '1,1717494835', '11001': '1,1717494836'}",1.4,14.6,DEV_TO_OCC
1717494837.8514197,"{'21001': '1,1717494837', '11002': '1,1717494837', '21002': '1,1717494836', '11001': '1,1717494836'}",0.0,14.6,DEV_TO_OCC
1717494838.7721117,"{'21001': '1,1717494838', '11002': '1,1717494837', '21002': '1,1717494837', '11001': '1,1717494836'}",1.4,14.6,DEV_TO_OCC
1717494838.7850368,"{'21001': '1,1717494838', '11002': '1,1717494838', '21002': '1,1717494837', '11001': '1,1717494837'}",31.2,14.6,DEV_TO_OCC
1717494840.1032076,"{'21001': '1,1717494838', '11002': '1,1717494839', '21002': '1,1717494837', '11001': '1,1717494838'}",1.3,14.6,DEV_TO_OCC
1717494840.1041622,"{'21001': '1,1717494839', '11002': '1,1717494839', '21002': '1,1717494838', '11001': '1,1717494838'}",0.0,14.6,DEV_TO_OCC
1717494840.8202653,"{'21001': '1,1717494839', '11002': '1,1717494840', '21002': '1,1717494838', '11001': '1,1717494839'}",2.3,14.6,DEV_TO_OCC
1717494840.82125,"{'21001': '1,1717494840', '11002': '1,1717494840', '21002': '1,1717494839', '11001': '1,1717494839'}",50.0,14.6,DEV_TO_OCC
1717494841.8445668,"{'21001': '1,1717494840', '11002': '1,1717494841', '21002': '1,1717494839', '11001': '1,1717494840'}",1.6,14.6,DEV_TO_OCC
1717494841.8455694,"{'21001': '1,1717494841', '11002': '1,1717494841', '21002': '1,1717494840', '11001': '1,1717494840'}",0.0,14.6,DEV_TO_OCC
1717494842.7662768,"{'21001': '1,1717494842', '11002': '1,1717494841', '21002': '1,1717494841', '11001': '1,1717494840'}",1.3,14.6,DEV_TO_OCC
1717494842.7856789,"{'21001': '1,1717494842', '11002': '1,1717494842', '21002': '1,1717494841', '11001': '1,1717494841'}",26.1,14.6,DEV_TO_OCC
1717494843.9958053,"{'21001': '1,1717494842', '11002': '1,1717494843', '21002': '1,1717494841', '11001': '1,1717494842'}",1.1,14.6,DEV_TO_OCC
1717494843.996921,"{'21001': '1,1717494843', '11002': '1,1717494843', '21002': '1,1717494842', '11001': '1,1717494842'}",66.7,14.6,DEV_TO_OCC
1717494844.916374,"{'21001': '1,1717494843', '11002': '1,1717494844', '21002': '1,1717494842', '11001': '1,1717494843'}",1.2,14.6,DEV_TO_OCC
1717494844.9173694,"{'21001': '1,1717494844', '11002': '1,1717494844', '21002': '1,1717494843', '11001': '1,1717494843'}",50.0,14.6,DEV_TO_OCC
1717494845.0653496,89,6.8,14.6,OCC_TO_CU
1717494845.0663807,90,0.0,14.6,OCC_TO_CU
1717494845.0672095,91,0.0,14.6,OCC_TO_CU
1717494845.0679646,92,0.0,14.6,OCC_TO_CU
1717494846.1452432,"{'21001': '1,1717494844', '11002': '1,1717494845', '21002': '1,1717494843', '11001': '1,1717494844'}",2.2,14.6,DEV_TO_OCC
1717494846.14626,"{'21001': '1,1717494845', '11002': '1,1717494845', '21002': '1,1717494844', '11001': '1,1717494844'}",0.0,14.6,DEV_TO_OCC
1717494846.7593162,"{'21001': '0,1717494846', '11002': '1,1717494845', '21002': '0,1717494845', '11001': '1,1717494844'}",2.0,14.6,DEV_TO_OCC
1717494846.7866707,"{'21001': '0,1717494846', '11002': '0,1717494846', '21002': '0,1717494845', '11001': '0,1717494845'}",18.2,14.6,DEV_TO_OCC
1717494848.002322,"{'21001': '0,1717494847', '11002': '0,1717494846', '21002': '0,1717494846', '11001': '0,1717494845'}",1.2,14.6,DEV_TO_OCC
1717494848.0380197,"{'21001': '0,1717494847', '11002': '0,1717494846', '21002': '0,1717494846', '11001': '0,1717494846'}",12.2,14.6,DEV_TO_OCC
1717494848.9103575,"{'21001': '0,1717494848', '11002': '0,1717494846', '21002': '0,1717494847', '11001': '0,1717494846'}",1.9,14.6,DEV_TO_OCC
1717494849.831598,"{'21001': '0,1717494848', '11002': '0,1717494849', '21002': '0,1717494847', '11001': '0,1717494848'}",7.4,14.6,DEV_TO_OCC
1717494849.8327372,"{'21001': '0,1717494849', '11002': '0,1717494849', '21002': '0,1717494848', '11001': '0,1717494848'}",66.7,14.6,DEV_TO_OCC
1717494850.7528322,"{'21001': '0,1717494850', '11002': '0,1717494849', '21002': '0,1717494849', '11001': '0,1717494848'}",1.5,14.6,DEV_TO_OCC
1717494850.7897573,"{'21001': '0,1717494850', '11002': '0,1717494850', '21002': '0,1717494849', '11001': '0,1717494849'}",13.6,14.6,DEV_TO_OCC
1717494851.747791,"{'21001': '0,1717494851', '11002': '0,1717494850', '21002': '0,1717494850', '11001': '0,1717494849'}",1.1,14.6,DEV_TO_OCC
1717494851.7897718,"{'21001': '0,1717494851', '11002': '0,1717494851', '21002': '0,1717494850', '11001': '0,1717494850'}",15.4,14.6,DEV_TO_OCC
1717494852.9039967,"{'21001': '0,1717494851', '11002': '0,1717494852', '21002': '0,1717494850', '11001': '0,1717494851'}",1.1,14.6,DEV_TO_OCC
1717494852.9050694,"{'21001': '0,1717494852', '11002': '0,1717494852', '21002': '0,1717494851', '11001': '0,1717494851'}",100.0,14.6,DEV_TO_OCC
1717494853.8254364,"{'21001': '0,1717494852', '11002': '0,1717494853', '21002': '0,1717494851', '11001': '0,1717494852'}",2.1,14.6,DEV_TO_OCC
1717494853.826422,"{'21001': '0,1717494853', '11002': '0,1717494853', '21002': '0,1717494852', '11001': '0,1717494852'}",0.0,14.6,DEV_TO_OCC
1717494855.054343,"{'21001': '0,1717494853', '11002': '0,1717494854', '21002': '0,1717494852', '11001': '0,1717494853'}",1.3,14.6,DEV_TO_OCC
1717494855.0553865,"{'21001': '0,1717494854', '11002': '0,1717494854', '21002': '0,1717494853', '11001': '0,1717494853'}",0.0,14.6,DEV_TO_OCC
1717494855.077242,93,25.9,14.6,OCC_TO_CU
1717494855.0785615,94,0.0,14.6,OCC_TO_CU
1717494855.079819,95,0.0,14.6,OCC_TO_CU
1717494855.081372,96,100.0,14.6,OCC_TO_CU
1717494855.7454097,"{'21001': '0,1717494855', '11002': '0,1717494854', '21002': '0,1717494854', '11001': '0,1717494853'}",2.6,14.6,DEV_TO_OCC
1717494855.7911565,"{'21001': '0,1717494855', '11002': '0,1717494855', '21002': '0,1717494854', '11001': '0,1717494854'}",16.1,14.6,DEV_TO_OCC
1717494856.897384,"{'21001': '0,1717494855', '11002': '1,1717494856', '21002': '0,1717494854', '11001': '1,1717494855'}",1.5,14.6,DEV_TO_OCC
1717494856.898425,"{'21001': '1,1717494856', '11002': '1,1717494856', '21002': '1,1717494855', '11001': '1,1717494855'}",0.0,14.6,DEV_TO_OCC
1717494857.818636,"{'21001': '1,1717494856', '11002': '1,1717494857', '21002': '1,1717494855', '11001': '1,1717494856'}",3.0,14.6,DEV_TO_OCC
1717494857.819465,"{'21001': '1,1717494857', '11002': '1,1717494857', '21002': '1,1717494856', '11001': '1,1717494856'}",0.0,14.6,DEV_TO_OCC
1717494859.0475616,"{'21001': '1,1717494857', '11002': '1,1717494858', '21002': '1,1717494856', '11001': '1,1717494857'}",1.4,14.6,DEV_TO_OCC
1717494859.0485175,"{'21001': '1,1717494858', '11002': '1,1717494858', '21002': '1,1717494857', '11001': '1,1717494857'}",50.0,14.6,DEV_TO_OCC
1717494859.969349,"{'21001': '1,1717494858', '11002': '1,1717494859', '21002': '1,1717494857', '11001': '1,1717494858'}",1.7,14.6,DEV_TO_OCC
1717494859.9703755,"{'21001': '1,1717494859', '11002': '1,1717494859', '21002': '1,1717494858', '11001': '1,1717494858'}",0.0,14.6,DEV_TO_OCC
1717494860.8912115,"{'21001': '1,1717494859', '11002': '1,1717494860', '21002': '1,1717494858', '11001': '1,1717494859'}",1.2,14.6,DEV_TO_OCC
1717494860.8923244,"{'21001': '1,1717494860', '11002': '1,1717494860', '21002': '1,1717494859', '11001': '1,1717494859'}",0.0,14.6,DEV_TO_OCC
1717494861.8127773,"{'21001': '1,1717494860', '11002': '1,1717494861', '21002': '1,1717494859', '11001': '1,1717494860'}",1.6,14.6,DEV_TO_OCC
1717494861.8138745,"{'21001': '1,1717494861', '11002': '1,1717494861', '21002': '1,1717494860', '11001': '1,1717494860'}",0.0,14.6,DEV_TO_OCC
1717494863.0416179,"{'21001': '1,1717494861', '11002': '1,1717494862', '21002': '1,1717494860', '11001': '1,1717494861'}",1.3,14.6,DEV_TO_OCC
1717494863.0427334,"{'21001': '1,1717494862', '11002': '1,1717494862', '21002': '1,1717494861', '11001': '1,1717494861'}",0.0,14.6,DEV_TO_OCC
1717494863.9631357,"{'21001': '1,1717494862', '11002': '1,1717494863', '21002': '1,1717494861', '11001': '1,1717494862'}",1.4,14.6,DEV_TO_OCC
1717494863.9643922,"{'21001': '1,1717494863', '11002': '1,1717494863', '21002': '1,1717494862', '11001': '1,1717494862'}",0.0,14.6,DEV_TO_OCC
1717494864.8845453,"{'21001': '1,1717494863', '11002': '1,1717494864', '21002': '1,1717494862', '11001': '1,1717494863'}",1.6,14.6,DEV_TO_OCC
1717494864.885737,"{'21001': '1,1717494864', '11002': '1,1717494864', '21002': '1,1717494863', '11001': '1,1717494863'}",0.0,14.6,DEV_TO_OCC
1717494865.0890555,97,2.5,14.6,OCC_TO_CU
1717494865.0900133,98,0.0,14.6,OCC_TO_CU
1717494865.0910215,99,0.0,14.6,OCC_TO_CU
1717494865.0920975,100,0.0,14.6,OCC_TO_CU
1717494865.8056555,"{'21001': '1,1717494865', '11002': '1,1717494864', '21002': '1,1717494864', '11001': '1,1717494863'}",8.3,14.6,DEV_TO_OCC
1717494865.806557,"{'21001': '1,1717494865', '11002': '1,1717494865', '21002': '1,1717494864', '11001': '1,1717494864'}",0.0,14.6,DEV_TO_OCC
1717494866.7676516,"{'21001': '0,1717494866', '11002': '1,1717494865', '21002': '0,1717494865', '11001': '1,1717494864'}",1.3,14.6,DEV_TO_OCC
1717494866.80773,"{'21001': '0,1717494866', '11002': '0,1717494866', '21002': '0,1717494865', '11001': '0,1717494865'}",18.4,14.6,DEV_TO_OCC
1717494867.7511692,"{'21001': '0,1717494867', '11002': '0,1717494866', '21002': '0,1717494866', '11001': '0,1717494865'}",1.5,14.6,DEV_TO_OCC
1717494867.8041787,"{'21001': '0,1717494867', '11002': '0,1717494867', '21002': '0,1717494866', '11001': '0,1717494866'}",13.8,14.6,DEV_TO_OCC
1717494868.7674184,"{'21001': '0,1717494868', '11002': '0,1717494867', '21002': '0,1717494867', '11001': '0,1717494866'}",1.4,14.6,DEV_TO_OCC
1717494868.7968984,"{'21001': '0,1717494868', '11002': '0,1717494868', '21002': '0,1717494867', '11001': '0,1717494867'}",77.8,14.6,DEV_TO_OCC
1717494869.803796,"{'21001': '0,1717494869', '11002': '0,1717494868', '21002': '0,1717494868', '11001': '0,1717494867'}",1.7,14.6,DEV_TO_OCC
1717494869.826587,"{'21001': '0,1717494869', '11002': '0,1717494869', '21002': '0,1717494868', '11001': '0,1717494868'}",22.2,14.6,DEV_TO_OCC
1717494870.925614,"{'21001': '0,1717494869', '11002': '0,1717494870', '21002': '0,1717494868', '11001': '0,1717494869'}",1.6,14.6,DEV_TO_OCC
1717494870.9264019,"{'21001': '0,1717494870', '11002': '0,1717494870', '21002': '0,1717494869', '11001': '0,1717494869'}",0.0,14.6,DEV_TO_OCC
1717494871.9503238,"{'21001': '0,1717494870', '11002': '0,1717494871', '21002': '0,1717494869', '11001': '0,1717494870'}",1.6,14.6,DEV_TO_OCC
