Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717494885.2888794,106,46.2,47.6,CU_TO_DEV
1717494885.28942,106,0.0,47.6,CU_TO_DEV
1717494895.1630123,109,4.6,47.3,OCC_TO_CU
1717494895.1874647,110,55.6,47.4,OCC_TO_CU
1717494895.294515,110,27.9,47.5,CU_TO_DEV
1717494895.2949522,110,0.0,47.5,CU_TO_DEV
1717494905.192942,113,2.9,47.4,OCC_TO_CU
1717494905.1939845,114,0.0,47.4,OCC_TO_CU
1717494905.2995903,114,27.9,47.5,CU_TO_DEV
1717494905.2995355,114,27.9,47.5,CU_TO_DEV
1717494915.2028766,117,3.3,47.4,OCC_TO_CU
1717494915.204251,118,0.0,47.4,OCC_TO_CU
1717494915.30486,118,34.9,47.6,CU_TO_DEV
1717494915.3047562,118,34.9,47.6,CU_TO_DEV
1717494925.2150948,121,3.0,47.5,OCC_TO_CU
1717494925.2159874,122,0.0,47.5,OCC_TO_CU
1717494925.3105035,122,27.0,47.6,CU_TO_DEV
1717494925.3104372,122,27.0,47.6,CU_TO_DEV
1717494935.2645836,125,3.0,47.6,OCC_TO_CU
1717494935.265402,126,100.0,47.6,OCC_TO_CU
1717494935.315801,126,30.0,47.7,CU_TO_DEV
1717494935.3157175,126,30.0,47.7,CU_TO_DEV
1717494945.2298124,129,4.0,47.5,OCC_TO_CU
1717494945.234327,130,0.0,47.5,OCC_TO_CU
1717494945.3237135,130,29.7,47.6,CU_TO_DEV
1717494945.3238246,130,29.7,47.7,CU_TO_DEV
1717494955.251823,133,2.8,47.6,OCC_TO_CU
1717494955.2523735,134,0.0,47.6,OCC_TO_CU
1717494955.3288205,134,29.0,47.7,CU_TO_DEV
1717494955.3300083,134,0.0,47.7,CU_TO_DEV
1717494965.2543738,137,3.2,47.6,OCC_TO_CU
1717494965.2628276,138,33.3,47.6,OCC_TO_CU
1717494965.334664,138,90.0,47.7,CU_TO_DEV
1717494965.3375888,138,100.0,47.7,CU_TO_DEV
1717494975.303124,141,4.4,47.5,OCC_TO_CU
1717494975.3036804,142,0.0,47.5,OCC_TO_CU
1717494975.346523,142,38.9,47.6,CU_TO_DEV
1717494975.3464596,142,38.9,47.6,CU_TO_DEV
1717494985.2942762,145,2.9,47.5,OCC_TO_CU
1717494985.294861,146,0.0,47.5,OCC_TO_CU
1717494985.3517609,146,34.8,47.6,CU_TO_DEV
1717494985.351858,146,34.8,47.6,CU_TO_DEV
1717494995.3108485,149,3.0,47.5,OCC_TO_CU
1717494995.3568907,149,36.8,47.6,CU_TO_DEV
1717494995.3569312,149,36.8,47.6,CU_TO_DEV
1717494995.360111,150,0.0,47.6,OCC_TO_CU
1717494995.5576282,150,9.2,47.7,CU_TO_DEV
1717494995.557703,150,9.2,47.7,CU_TO_DEV
1717495005.3487995,153,4.6,47.4,OCC_TO_CU
1717495005.3493874,154,0.0,47.4,OCC_TO_CU
1717495005.3627424,154,50.0,47.4,CU_TO_DEV
1717495005.363487,154,0.0,47.4,CU_TO_DEV
1717495015.3268301,157,3.5,47.4,OCC_TO_CU
1717495015.3274295,158,0.0,47.4,OCC_TO_CU
1717495015.3701231,158,43.7,47.5,CU_TO_DEV
1717495015.3706744,158,0.0,47.5,CU_TO_DEV
1717495025.3391724,161,2.8,47.5,OCC_TO_CU
1717495025.3403692,162,0.0,47.5,OCC_TO_CU
1717495025.3765142,162,50.0,47.6,CU_TO_DEV
1717495025.3764462,162,50.0,47.6,CU_TO_DEV
1717495035.3596718,165,2.8,47.5,OCC_TO_CU
1717495035.3602958,166,0.0,47.5,OCC_TO_CU
1717495035.382439,166,60.0,47.6,CU_TO_DEV
1717495035.3825107,166,60.0,47.6,CU_TO_DEV
1717495045.3579533,169,2.8,47.6,OCC_TO_CU
1717495045.3584282,170,0.0,47.6,OCC_TO_CU
1717495045.388931,170,75.0,47.7,CU_TO_DEV
1717495045.389547,170,0.0,47.7,CU_TO_DEV
1717495055.3717372,173,5.8,47.4,OCC_TO_CU
1717495055.372339,174,0.0,47.4,OCC_TO_CU
1717495055.4012997,174,45.5,47.4,CU_TO_DEV
1717495055.4017704,174,0.0,47.4,CU_TO_DEV
1717495065.383573,177,2.8,47.3,OCC_TO_CU
1717495065.384331,178,0.0,47.3,OCC_TO_CU
1717495065.4072235,178,66.7,47.4,CU_TO_DEV
1717495065.4071648,178,66.7,47.4,CU_TO_DEV
1717495075.3939323,181,3.1,47.4,OCC_TO_CU
1717495075.3943973,182,0.0,47.4,OCC_TO_CU
1717495075.4131255,182,57.1,47.4,CU_TO_DEV
1717495075.4132388,182,57.1,47.4,CU_TO_DEV
1717495085.4024622,185,2.9,47.4,OCC_TO_CU
1717495085.4029431,186,0.0,47.4,OCC_TO_CU
1717495085.419004,186,57.1,47.5,CU_TO_DEV
1717495085.4189432,186,57.1,47.5,CU_TO_DEV
1717495095.418606,189,3.0,47.6,OCC_TO_CU
1717495095.4198804,190,0.0,47.6,OCC_TO_CU
1717495095.4253101,190,66.7,47.6,CU_TO_DEV
1717495095.425104,190,66.7,47.6,CU_TO_DEV
1717495105.4249084,193,3.2,47.6,OCC_TO_CU
1717495105.432418,194,0.0,47.6,OCC_TO_CU
1717495105.4337795,194,100.0,47.6,CU_TO_DEV
1717495105.4311364,193,0.0,47.6,CU_TO_DEV
1717495105.6344652,194,20.8,47.7,CU_TO_DEV
1717495115.444573,197,3.9,47.5,OCC_TO_CU
1717495115.4451835,198,0.0,47.5,OCC_TO_CU
1717495115.6402125,198,16.3,47.7,CU_TO_DEV
1717495115.6409786,198,0.0,47.7,CU_TO_DEV
1717495125.4480343,201,3.0,47.6,OCC_TO_CU
1717495125.451879,202,0.0,47.6,OCC_TO_CU
1717495125.6470022,202,59.5,47.7,CU_TO_DEV
1717495125.646958,202,59.5,47.7,CU_TO_DEV
1717495135.4608016,205,3.9,47.5,OCC_TO_CU
1717495135.46653,206,0.0,47.5,OCC_TO_CU
1717495135.652441,206,20.0,47.6,CU_TO_DEV
1717495135.652383,206,20.0,47.6,CU_TO_DEV
1717495145.4762785,209,3.9,47.3,OCC_TO_CU
1717495145.4770474,210,66.7,47.3,OCC_TO_CU
1717495145.6584806,210,16.9,47.5,CU_TO_DEV
1717495145.6585584,210,16.9,47.5,CU_TO_DEV
1717495155.48882,213,3.0,47.4,OCC_TO_CU
1717495155.5165427,214,66.7,47.5,OCC_TO_CU
1717495155.6639578,214,20.3,47.6,CU_TO_DEV
1717495155.6642945,214,0.0,47.6,CU_TO_DEV
1717495165.5013897,217,3.1,47.5,OCC_TO_CU
1717495165.502237,218,0.0,47.5,OCC_TO_CU
1717495165.669661,218,17.9,47.6,CU_TO_DEV
1717495165.669601,218,17.9,47.6,CU_TO_DEV
1717495175.5289938,221,4.0,47.2,OCC_TO_CU
1717495175.5298958,222,0.0,47.2,OCC_TO_CU
1717495175.676796,222,22.0,47.4,CU_TO_DEV
1717495175.6768548,222,22.0,47.4,CU_TO_DEV
1717495185.5351632,225,19.0,53.3,OCC_TO_CU
1717495185.5356734,226,0.0,53.3,OCC_TO_CU
1717495185.6869447,226,35.0,51.8,CU_TO_DEV
1717495185.6868975,226,35.0,51.8,CU_TO_DEV
1717495195.5493822,229,3.3,50.0,OCC_TO_CU
1717495195.5500743,230,0.0,50.0,OCC_TO_CU
1717495195.6942961,230,45.6,50.2,CU_TO_DEV
1717495195.6942346,230,44.8,50.2,CU_TO_DEV
1717495205.554962,233,3.0,50.0,OCC_TO_CU
1717495205.5734065,234,71.4,50.0,OCC_TO_CU
1717495205.7018764,234,52.9,50.3,CU_TO_DEV
1717495205.7023206,234,0.0,50.3,CU_TO_DEV
1717495215.5825236,237,2.9,49.9,OCC_TO_CU
